Z_bin,param,elm_id,region,cellType,X,Y,Z,Resistivity(ohm.m),Resistivity(log10),Sensitivity(log10),Scaled_Sensitivity(log10),Conductivity(mS/m),eX,eY,source,eX_index,filtered_row_index,x,y
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,0.97875,-0.00933,-1.15258,0.57572,1021.7113665389527,7,12,49,0,49,478697.5630085281,3617317.207029182
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,0.92152,-0.0355,-0.80668,0.93312,1085.1636426773157,7,12,49,0,49,478697.5630085281,3617317.207029182
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,0.88404,-0.05353,-1.03581,0.96832,1131.1705352698973,7,12,49,0,49,478697.5630085281,3617317.207029182
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.85091,-0.07011,-0.80757,1.20528,1175.2124196448508,7,12,49,0,49,478697.5630085281,3617317.207029182
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.83372,-0.07898,-0.89717,1.36935,1199.4434582353788,7,12,49,0,49,478697.5630085281,3617317.207029182
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.80034,-0.09673,-0.59843,1.51739,1249.4689756853336,7,12,49,0,49,478697.5630085281,3617317.207029182
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.77374,-0.1114,-0.59068,1.50409,1292.4238116163053,7,12,49,0,49,478697.5630085281,3617317.207029182
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.7521450000000001,-0.12381,-0.28115,1.879605,1330.1988665388803,7,12,49,0,49,478697.5630085281,3617317.207029182
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.70327,-0.15288,-0.15756,1.98016,1421.928988866296,7,12,49,0,49,478697.5630085281,3617317.207029182
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.72138,-0.14184,-0.18952,2.08324,1386.231944328925,7,12,49,0,49,478697.5630085281,3617317.207029182
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.70756,-0.15024,-0.12766,2.20815,1413.3077053536097,7,12,49,0,49,478697.5630085281,3617317.207029182
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.69892,-0.156775,0.85483,3.24554,1438.706065985929,7,12,49,0,49,478697.5630085281,3617317.207029182
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.32151,0.12107,-1.78266,-0.63921,756.7101270516304,7,12,50,0,50,478695.923350981,3617316.559842735
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.27084,0.10409,-1.92878,-0.57622,786.8811180006925,7,12,50,0,50,478695.923350981,3617316.559842735
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.2301,0.08994,-2.00753,-0.34393,812.9420372327453,7,12,50,0,50,478695.923350981,3617316.559842735
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.19545,0.07753,-1.95423,-0.22274,836.5050817683718,7,12,50,0,50,478695.923350981,3617316.559842735
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.15028,0.0608,-1.61156,-0.05244,869.3535487011858,7,12,50,0,50,478695.923350981,3617316.559842735
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,1.11612,0.04771,-1.65127,0.08511,895.9610077769415,7,12,50,0,50,478695.923350981,3617316.559842735
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,1.09507,0.03944,-1.51824,0.33886,913.1836320965783,7,12,50,0,50,478695.923350981,3617316.559842735
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,1.04693,0.01992,-1.36995,0.38958,955.1736983370427,7,12,50,0,50,478695.923350981,3617316.559842735
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,1.02283,0.0098,-1.11564,0.61266,977.6795752959925,7,12,50,0,50,478695.923350981,3617316.559842735
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,0.96307,-0.01634,-0.76699,0.97281,1038.3461222964063,7,12,50,0,50,478695.923350981,3617316.559842735
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,0.92166,-0.03543,-0.99257,1.01155,1084.9988065013129,7,12,50,0,50,478695.923350981,3617316.559842735
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.88722,-0.05197,-0.76306,1.24979,1127.1161605915106,7,12,50,0,50,478695.923350981,3617316.559842735
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.87399,-0.05849,-0.85834,1.40818,1144.1778510051602,7,12,50,0,50,478695.923350981,3617316.559842735
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.84191,-0.07473,-0.56317,1.55265,1187.7754154244515,7,12,50,0,50,478695.923350981,3617316.559842735
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.8162,-0.0882,-0.55397,1.5408,1225.1899044351874,7,12,50,0,50,478695.923350981,3617316.559842735
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.79348,-0.100545,-0.247315,1.913435,1260.7265669464173,7,12,50,0,50,478695.923350981,3617316.559842735
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.74341,-0.12877,-0.12304,2.01468,1345.1527420938646,7,12,50,0,50,478695.923350981,3617316.559842735
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.76252,-0.11775,-0.1606,2.11216,1311.441011383308,7,12,50,0,50,478695.923350981,3617316.559842735
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.7418,-0.12971,-0.08773,2.24808,1348.0722566729576,7,12,50,0,50,478695.923350981,3617316.559842735
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.73549,-0.134605,0.894425,3.285135,1367.045193058917,7,12,50,0,50,478695.923350981,3617316.559842735
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.22327,0.08752,-2.18016,-0.77019,817.4810140034497,7,12,51,0,51,478696.16154446977,3617315.249068611
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.18228,0.07272,-2.18305,-0.74065,845.8233244239943,7,12,51,0,51,478696.16154446977,3617315.249068611
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.11814,0.0485,-2.08543,-0.41287,894.3423900406032,7,12,51,0,51,478696.16154446977,3617315.249068611
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.10425,0.04307,-1.80063,-0.16459,905.5920307901291,7,12,51,0,51,478696.16154446977,3617315.249068611
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.06364,0.02679,-1.81553,-0.1325,940.1677259223046,7,12,51,0,51,478696.16154446977,3617315.249068611
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.04247,0.01807,-1.61152,0.13134,959.2602185194778,7,12,51,0,51,478696.16154446977,3617315.249068611
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,1.00485,0.0021,-1.63535,0.16383,995.1734089665124,7,12,51,0,51,478696.16154446977,3617315.249068611
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.99214,-0.00343,-1.44554,0.41883,1007.922269034612,7,12,51,0,51,478696.16154446977,3617315.249068611
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.95025,-0.02216,-1.44806,0.45562,1052.3546435148644,7,12,51,0,51,478696.16154446977,3617315.249068611
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.91843,-0.03696,-1.26721,0.73248,1088.8146075367747,7,12,51,0,51,478696.16154446977,3617315.249068611
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.888,-0.05159,-1.37751,0.75705,1126.126126126126,7,12,51,0,51,478696.16154446977,3617315.249068611
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.81831,-0.08708,-0.88883,1.29252,1222.0307707348072,7,12,51,0,51,478696.16154446977,3617315.249068611
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.78874,-0.10307,-0.91568,1.32654,1267.8449172097269,7,12,51,0,51,478696.16154446977,3617315.249068611
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.74909,-0.12547,-0.72674,1.53164,1334.9530763993646,7,12,51,0,51,478696.16154446977,3617315.249068611
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.71685,-0.14457,-0.71901,1.5716,1394.9919787961219,7,12,51,0,51,478696.16154446977,3617315.249068611
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.72496,-0.13969,-0.49194,1.83623,1379.3864489075258,7,12,51,0,51,478696.16154446977,3617315.249068611
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.70284,-0.15314,-0.58796,1.89707,1422.7989300552047,7,12,51,0,51,478696.16154446977,3617315.249068611
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.6885049999999999,-0.162235,-0.583295,2.0208,1453.362823453041,7,12,51,0,51,478696.16154446977,3617315.249068611
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.67252,-0.172485,-0.6228899999999999,2.1361350000000003,1488.2700845416612,7,12,51,0,51,478696.16154446977,3617315.249068611
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.6689,-0.17464,-0.5467,2.1078,1494.9917775452234,7,12,51,0,51,478696.16154446977,3617315.249068611
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.65851,-0.18144,-0.59694,2.19771,1518.5798241484563,7,12,51,0,51,478696.16154446977,3617315.249068611
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.65459,-0.18452000000000002,0.642505,3.4118000000000004,1531.107732918771,7,12,51,0,51,478696.16154446977,3617315.249068611
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.23012,0.08995,-2.1716,-0.76163,812.9288199525249,7,12,52,0,52,478693.0418746229,3617314.307628451
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.1898,0.07547,-2.17547,-0.73307,840.4773911581779,7,12,52,0,52,478693.0418746229,3617314.307628451
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.12707,0.05195,-2.07761,-0.40505,887.2563372283886,7,12,52,0,52,478693.0418746229,3617314.307628451
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.11293,0.04647,-1.79263,-0.15659,898.5291078504488,7,12,52,0,52,478693.0418746229,3617314.307628451
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.07279,0.03052,-1.80837,-0.12535,932.148882819564,7,12,52,0,52,478693.0418746229,3617314.307628451
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.05309,0.02247,-1.60277,0.14009,949.5864550988044,7,12,52,0,52,478693.0418746229,3617314.307628451
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,1.01634,0.00704,-1.62756,0.17162,983.9227030324497,7,12,52,0,52,478693.0418746229,3617314.307628451
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,1.00381,0.00165,-1.4374,0.42698,996.2044610035763,7,12,52,0,52,478693.0418746229,3617314.307628451
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.96214,-0.01676,-1.44091,0.46277,1039.3497827758954,7,12,52,0,52,478693.0418746229,3617314.307628451
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.93111,-0.031,-1.25802,0.74167,1073.9869617982838,7,12,52,0,52,478693.0418746229,3617314.307628451
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.90179,-0.0449,-1.36957,0.76499,1108.905621042593,7,12,52,0,52,478693.0418746229,3617314.307628451
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.83368,-0.079,-0.87881,1.30255,1199.5010075808464,7,12,52,0,52,478693.0418746229,3617314.307628451
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.8049,-0.09426,-0.90666,1.33556,1242.390359050814,7,12,52,0,52,478693.0418746229,3617314.307628451
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.76488,-0.1164,-0.71579,1.54259,1307.3946239933061,7,12,52,0,52,478693.0418746229,3617314.307628451
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.73299,-0.1349,-0.70907,1.58153,1364.2750924296374,7,12,52,0,52,478693.0418746229,3617314.307628451
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.74189,-0.12966,-0.48164,1.84652,1347.908719621507,7,12,52,0,52,478693.0418746229,3617314.307628451
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.72075,-0.14222,-0.578,1.90702,1387.443635102324,7,12,52,0,52,478693.0418746229,3617314.307628451
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.70634,-0.151125,-0.573785,2.030315,1416.6657190171682,7,12,52,0,52,478693.0418746229,3617314.307628451
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.69043,-0.16107500000000002,-0.6124050000000001,2.1466250000000002,1449.6595064913326,7,12,52,0,52,478693.0418746229,3617314.307628451
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.68705,-0.16301,-0.53803,2.11647,1455.498144239866,7,12,52,0,52,478693.0418746229,3617314.307628451
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.67649,-0.16974,-0.58549,2.20916,1478.218451122707,7,12,52,0,52,478693.0418746229,3617314.307628451
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.672365,-0.172905,0.658645,3.4279450000000002,1490.7995871041785,7,12,52,0,52,478693.0418746229,3617314.307628451
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,0.90967,-0.04112,-1.86877,-0.72531,1099.2997460617587,7,12,53,0,53,478700.8936533835,3617296.124378557
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,0.89459,-0.04838,-2.02964,-0.67707,1117.8305145373859,7,12,53,0,53,478700.8936533835,3617296.124378557
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,0.89744,-0.047,-2.13077,-0.46717,1114.2806204314495,7,12,53,0,53,478700.8936533835,3617296.124378557
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,0.88871,-0.05124,-2.08165,-0.35017,1125.2264518234294,7,12,53,0,53,478700.8936533835,3617296.124378557
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,0.89779,-0.04683,-1.78752,-0.22839,1113.8462223905367,7,12,53,0,53,478700.8936533835,3617296.124378557
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,0.89554,-0.04792,-1.83276,-0.09638,1116.644705987449,7,12,53,0,53,478700.8936533835,3617296.124378557
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,0.8926,-0.04934,-1.70886,0.14824,1120.3226529240421,7,12,53,0,53,478700.8936533835,3617296.124378557
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,0.88355,-0.05377,-1.59462,0.16491,1131.7978609020429,7,12,53,0,53,478700.8936533835,3617296.124378557
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,0.87617,-0.05741,-1.31236,0.41595,1141.331020235799,7,12,53,0,53,478700.8936533835,3617296.124378557
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,0.83754,-0.07699,-0.95356,0.78624,1193.972825178499,7,12,53,0,53,478700.8936533835,3617296.124378557
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,0.78916,-0.10284,-1.16843,0.83569,1267.1701556084952,7,12,53,0,53,478700.8936533835,3617296.124378557
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.75637,-0.12127,-0.90691,1.10594,1322.1042611420337,7,12,53,0,53,478700.8936533835,3617296.124378557
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.72592,-0.13911,-0.9627,1.30382,1377.5622658144148,7,12,53,0,53,478700.8936533835,3617296.124378557
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.70385,-0.15252,-0.66359,1.45223,1420.7572636215102,7,12,53,0,53,478700.8936533835,3617296.124378557
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.69538,-0.15778,-0.59922,1.49555,1438.062642008686,7,12,53,0,53,478700.8936533835,3617296.124378557
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.66398,-0.17785499999999999,-0.28121,1.879545,1506.1583188333705,7,12,53,0,53,478700.8936533835,3617296.124378557
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.63648,-0.19621,-0.13294,2.00478,1571.1412770236298,7,12,53,0,53,478700.8936533835,3617296.124378557
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.64283,-0.19191,-0.15414,2.11862,1555.6212373411322,7,12,53,0,53,478700.8936533835,3617296.124378557
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.62495,-0.20416,-0.07226,2.26355,1600.1280102408193,7,12,53,0,53,478700.8936533835,3617296.124378557
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.623155,-0.207155,0.80576,3.1964699999999997,1617.7246818949518,7,12,53,0,53,478700.8936533835,3617296.124378557
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.22857,0.0894,-2.17048,-0.76051,813.9544348307383,7,12,54,0,54,478692.7984705061,3617312.4789748974
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.18835,0.07495,-2.17438,-0.73198,841.5029242226617,7,12,54,0,54,478692.7984705061,3617312.4789748974
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.12795,0.05229,-2.07436,-0.40181,886.5641207500332,7,12,54,0,54,478692.7984705061,3617312.4789748974
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.11176,0.04601,-1.79012,-0.15409,899.4747067712456,7,12,54,0,54,478692.7984705061,3617312.4789748974
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.07175,0.0301,-1.80592,-0.1229,933.0534173081409,7,12,54,0,54,478692.7984705061,3617312.4789748974
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.05393,0.02281,-1.59728,0.14557,948.8296186653762,7,12,54,0,54,478692.7984705061,3617312.4789748974
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,1.01722,0.00741,-1.62193,0.17725,983.0715086215371,7,12,54,0,54,478692.7984705061,3617312.4789748974
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,1.00266,0.00115,-1.43316,0.43121,997.3470568288352,7,12,54,0,54,478692.7984705061,3617312.4789748974
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.96107,-0.01725,-1.43688,0.4668,1040.5069349787216,7,12,54,0,54,478692.7984705061,3617312.4789748974
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.93196,-0.0306,-1.2514,0.74828,1073.0074252113825,7,12,54,0,54,478692.7984705061,3617312.4789748974
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.90249,-0.04456,-1.36291,0.77165,1108.0455185099004,7,12,54,0,54,478692.7984705061,3617312.4789748974
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.83433,-0.07866,-0.87089,1.31047,1198.5665144487193,7,12,54,0,54,478692.7984705061,3617312.4789748974
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.80568,-0.09384,-0.89865,1.34357,1241.1875682653163,7,12,54,0,54,478692.7984705061,3617312.4789748974
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.76687,-0.11528,-0.70375,1.55463,1304.0019820830128,7,12,54,0,54,478692.7984705061,3617312.4789748974
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.73509,-0.13366,-0.69738,1.59322,1360.3776408330953,7,12,54,0,54,478692.7984705061,3617312.4789748974
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.74298,-0.12902,-0.47322,1.85495,1345.9312498317586,7,12,54,0,54,478692.7984705061,3617312.4789748974
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.72192,-0.14151,-0.56983,1.91519,1385.1950354609928,7,12,54,0,54,478692.7984705061,3617312.4789748974
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.70765,-0.15031499999999998,-0.563835,2.040265,1413.967180678614,7,12,54,0,54,478692.7984705061,3617312.4789748974
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.691955,-0.160105,-0.60342,2.155605,1446.3920496922563,7,12,54,0,54,478692.7984705061,3617312.4789748974
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.68858,-0.16205,-0.52803,2.12647,1452.2640797002528,7,12,54,0,54,478692.7984705061,3617312.4789748974
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.67818,-0.16866,-0.57503,2.21962,1474.5347842755612,7,12,54,0,54,478692.7984705061,3617312.4789748974
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.67399,-0.171865,0.659155,3.42845,1487.2474844689118,7,12,54,0,54,478692.7984705061,3617312.4789748974
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.33686,0.12609,-1.74188,-0.59843,748.0214831769969,7,12,55,0,55,478695.64078308747,3617309.9156310135
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.28744,0.10973,-1.88716,-0.5346,776.7352264959922,7,12,55,0,55,478695.64078308747,3617309.9156310135
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.25363,0.09817,-1.96868,-0.30508,797.6835270374831,7,12,55,0,55,478695.64078308747,3617309.9156310135
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.21827,0.08574,-1.91374,-0.18226,820.8361036551831,7,12,55,0,55,478695.64078308747,3617309.9156310135
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.17864,0.07138,-1.57581,-0.01669,848.4354849657233,7,12,55,0,55,478695.64078308747,3617309.9156310135
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,1.14218,0.05773,-1.6147,0.12168,875.5187448563274,7,12,55,0,55,478695.64078308747,3617309.9156310135
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,1.12662,0.05178,-1.48618,0.37092,887.6107294384975,7,12,55,0,55,478695.64078308747,3617309.9156310135
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,1.07946,0.03321,-1.33735,0.42217,926.389120486169,7,12,55,0,55,478695.64078308747,3617309.9156310135
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,1.04839,0.02052,-1.09615,0.63215,953.8435124333503,7,12,55,0,55,478695.64078308747,3617309.9156310135
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,0.99672,-0.00143,-0.74832,0.99148,1003.290793803676,7,12,55,0,55,478695.64078308747,3617309.9156310135
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,0.95795,-0.01866,-0.98057,1.02355,1043.8958191972442,7,12,55,0,55,478695.64078308747,3617309.9156310135
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.91602,-0.0381,-0.75109,1.26176,1091.679220977708,7,12,55,0,55,478695.64078308747,3617309.9156310135
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.90777,-0.04203,-0.86066,1.40586,1101.6006257091553,7,12,55,0,55,478695.64078308747,3617309.9156310135
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.8726,-0.05918,-0.55833,1.5575,1146.0004584001833,7,12,55,0,55,478695.64078308747,3617309.9156310135
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.83425,-0.0787,-0.5907,1.50407,1198.6814504045549,7,12,55,0,55,478695.64078308747,3617309.9156310135
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.821015,-0.085825,-0.27169,1.889055,1219.0036762477725,7,12,55,0,55,478695.64078308747,3617309.9156310135
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.75833,-0.12014,-0.16329,1.97443,1318.6871151081984,7,12,55,0,55,478695.64078308747,3617309.9156310135
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.78983,-0.10247,-0.22393,2.04883,1266.095235683628,7,12,55,0,55,478695.64078308747,3617309.9156310135
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.76702,-0.11519,-0.12576,2.21005,1303.7469687882974,7,12,55,0,55,478695.64078308747,3617309.9156310135
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.761695,-0.12037500000000001,0.9324600000000001,3.323175,1325.9458422494681,7,12,55,0,55,478695.64078308747,3617309.9156310135
