X,Y,Linear Conductivity,Log Conductivity,Linear Resistivity,Log Resistivity,Depth
478689.281206976,3617328.35713505,272.8129697244815,2.4358650131467625,3.6655148800656994,0.5641349868532377,-2.25
478689.10319668,3617327.91378589,222.91139468174737,2.3481322691124604,4.4860874044941,0.6518677308875396,-2.25
478688.876538247,3617327.36923121,282.0371402175668,2.4503063023954925,3.5456323207241005,0.5496936976045075,-2.25
478688.676582051,3617326.64817426,302.5475045725435,2.4807935751998835,3.305266065284053,0.5192064248001163,-2.25
478688.610923702,3617325.89880801,247.0454616783727,2.392776880139447,4.047837969603729,0.6072231198605529,-2.25
478688.362915734,3617325.35522284,247.776566777794,2.3940602310137407,4.035894164668122,0.6059397689862592,-2.25
478688.087280137,3617324.67743841,250.95530150942187,2.399596374722072,3.984773359978036,0.600403625277928,-2.25
478688.05613734,3617323.99574334,258.243492294764,2.4120293861603543,3.872314423546368,0.5879706138396458,-2.25
478687.895532471,3617323.4119399,194.36347498915296,2.288614655132287,5.144999594475289,0.7113853448677129,-2.25
478687.727626427,3617322.57995879,225.3648133911257,2.3528861098335967,4.437249919154316,0.6471138901664033,-2.25
478687.704339259,3617321.91887836,228.42158350174665,2.3587371378962287,4.377870009785451,0.6412628621037711,-2.25
478687.592718737,3617321.35005874,204.1649698527785,2.3099812289129695,4.897999890584026,0.6900187710870305,-2.25
478687.379262647,3617320.52618139,232.98020386538457,2.367319020951894,4.292210168112814,0.6326809790481058,-2.25
478687.404651484,3617319.61434001,272.04803155244645,2.434645587845293,3.6758214874538293,0.5653544121547068,-2.25
478687.347210599,3617318.81137599,180.10085864125952,2.2555157833485286,5.552444377802144,0.7444842166514716,-2.25
478687.312837565,3617318.32368508,177.1222960574252,2.248273233382246,5.645816603889258,0.7517267666177537,-2.25
478687.254131656,3617317.53796797,250.53204558964447,2.398863284425368,3.991505348732658,0.6011367155746317,-2.25
478687.081864792,3617316.85842262,235.63130210574843,2.3722329831812723,4.243918320967443,0.6277670168187278,-2.25
478686.982309592,3617316.08726577,202.35809721322255,2.306120587055551,4.941734547673231,0.6938794129444491,-2.25
478686.875627799,3617315.27116608,236.77595485349383,2.37433759667983,4.223401825657316,0.6256624033201699,-2.25
478686.811012814,3617314.40108822,246.5100810863649,2.391834684548972,4.056629228277482,0.6081653154510283,-2.25
478686.745713549,3617313.57627785,290.4609205719546,2.4630877094573864,3.442803933936698,0.5369122905426136,-2.25
478686.654400284,3617312.76291667,281.17432336665496,2.448975658704398,3.5565125151772374,0.5510243412956017,-2.25
478686.46496044,3617312.210892,267.3794915048759,2.427128093023808,3.74000262462824,0.5728719069761918,-2.25
478686.47407757,3617311.23934662,309.9185104861678,2.491247516097052,3.2266546403804806,0.5087524839029476,-2.25
478686.532726942,3617310.2954091,308.2365775788841,2.488884173960898,3.2442613003775627,0.5111158260391021,-2.25
478686.337235608,3617309.71414384,291.3208670192436,2.4643715938166038,3.432641163785715,0.5356284061833965,-2.25
478686.484854337,3617309.21836502,273.04764537057423,2.436238435744385,3.6623644882299646,0.563761564255615,-2.25
478686.624399152,3617308.84331287,233.14823323651672,2.3676321287824096,4.289116782564473,0.6323678712175904,-2.25
478686.607682727,3617308.33248927,243.6510176898892,2.386768229697121,4.104230753810215,0.613231770302879,-2.25
478686.263787933,3617307.15045822,237.36399675887907,2.37541484606457,4.212938835099864,0.6245851539354298,-2.25
478686.33576491,3617306.47223759,266.46670963431694,2.425642959234241,3.7528140058183643,0.5743570407657593,-2.25
478686.496285674,3617305.67835285,281.8949502159716,2.4500872961164357,3.5474207651958922,0.5499127038835642,-2.25
478686.175736458,3617304.21143461,253.31863237727327,2.4036671346821135,3.9475975004897275,0.5963328653178867,-2.25
478686.201508166,3617303.47850099,268.1317804831723,2.4283482920525965,3.729509415847701,0.5716517079474033,-2.25
478686.264684837,3617302.82493377,244.4670800277512,2.388220385239335,4.090530307338243,0.6117796147606651,-2.25
478686.155173559,3617302.02516057,270.1628743900019,2.4316256683153763,3.701470834058492,0.5683743316846235,-2.25
478685.963691236,3617301.61386527,345.64513771886106,2.538630451926623,2.8931406546021616,0.4613695480733768,-2.25
478685.8985816,3617300.99937215,271.0113227391398,2.432987435894345,3.6898827321784764,0.5670125641056551,-2.25
478685.78349992,3617300.51678097,241.58897321577317,2.3830771080085733,4.139261766334254,0.6169228919914266,-2.25
478685.650601421,3617299.86086214,334.23987927531823,2.5240582657726844,2.991863215628694,0.47594173422731556,-2.25
478685.374089548,3617299.13904539,264.6624626153551,2.422692349178011,3.7783975487802417,0.5773076508219888,-2.25
478685.590584958,3617298.584612,280.1641154717161,2.4474125083564795,3.569336488066241,0.5525874916435203,-2.25
478685.804246532,3617297.92271637,231.13092109335324,2.3638580500308604,4.326552221007687,0.6361419499691398,-2.25
478685.903077964,3617297.50402503,238.96807253608625,2.378339880665126,4.184659437502854,0.621660119334874,-2.25
478686.136907184,3617296.77557289,210.6143388901689,2.3234879351727864,4.74801480881831,0.6765120648272136,-2.25
478685.77356807,3617295.87657312,218.19837191869144,2.3388515057877663,4.5829856162842315,0.6611484942122337,-2.25
478685.701313992,3617295.20882305,275.6483255524087,2.4403553586670643,3.627810899979043,0.5596446413329359,-2.25
478686.000062496,3617294.88423886,227.8934907907271,2.3577319208186367,4.38801475430596,0.6422680791813632,-2.25
478685.943421594,3617294.21183638,151.06907603224636,2.179175572988678,6.619488423868731,0.8208244270113219,-2.25
478685.853918136,3617293.75752019,240.2832013729306,2.380723409563549,4.161755771049321,0.6192765904364509,-2.25
478685.832910934,3617293.18850661,219.76549345471528,2.3419595025612616,4.55030489218299,0.6580404974387382,-2.25
478686.032585093,3617292.43918822,147.63915669039903,2.1692015558561026,6.7732708748601915,0.8307984441438975,-2.25
478686.156725373,3617291.80119504,190.23037927297636,2.2792798737847533,5.256783926004911,0.7207201262152466,-2.25
478685.82112444,3617291.33139325,219.7098124434407,2.3418494533469,4.551458074988923,0.6581505466530999,-2.25
478686.01706367,3617290.4185709,148.52707216867893,2.1718056201306646,6.73277932028662,0.8281943798693354,-2.25
478685.991771688,3617289.79413872,232.05351965782117,2.3655881599404727,4.309350711312496,0.6344118400595272,-2.25
478686.073073897,3617288.97147798,210.7841804654622,2.323838013588128,4.744189045837118,0.6761619864118721,-2.25
478685.992265428,3617288.07833991,167.05361159046487,2.222855869239967,5.986102248729104,0.7771441307600327,-2.25
478685.80494262,3617287.05579047,236.91778370033344,2.3745976612843815,4.220873521528694,0.6254023387156183,-2.25
478685.950137188,3617286.40050801,213.72382604591743,2.3298529402430237,4.678935514588604,0.6701470597569762,-2.25
478686.073120665,3617285.70862919,164.5859908842284,2.2163928664740706,6.075851259439274,0.7836071335259295,-2.25
478685.942352011,3617284.70966944,184.8663694063107,2.2668579121884114,5.409312700906341,0.7331420878115884,-2.25
478686.054566763,3617284.09602843,224.00448009165171,2.3502567043146354,4.464196428530576,0.6497432956853647,-2.25
478686.165259431,3617283.50117454,185.65324619796124,2.2687025473867735,5.386385751282282,0.7312974526132263,-2.25
478686.147923369,3617282.82252928,210.5538426728698,2.3233631718374737,4.749379005890029,0.6766368281625265,-2.25
478685.889797536,3617282.05355955,200.02900723887024,2.3010929795155053,4.99927492419048,0.6989070204844945,-2.25
478686.009801542,3617281.18616581,201.75350967317215,2.304821098380151,4.95654326717754,0.6951789016198487,-2.25
478686.215005946,3617280.5874144,196.2210784703119,2.292745658353007,5.096292446233289,0.7072543416469931,-2.25
478686.116346884,3617279.74851061,217.96683370018707,2.3383904154541204,4.58785395476955,0.6616095845458794,-2.25
478686.12679076,3617279.39682978,199.6476067925773,2.300264108604951,5.008825380205754,0.6997358913950489,-2.25
478686.058808912,3617278.65701446,185.8661935836853,2.269200404967189,5.3802145549925156,0.7307995950328108,-2.25
478686.07114954,3617277.73165204,211.87050165784464,2.3260704948938726,4.719864219771975,0.6739295051061273,-2.25
478686.015976615,3617277.01521214,220.9405299380128,2.3442753913529155,4.52610483137956,0.6557246086470846,-2.25
478686.002802078,3617276.33440245,151.6320310365344,2.180790952173544,6.594912652453087,0.8192090478264559,-2.25
478685.869527703,3617275.25969678,187.90292969884877,2.2739335514795815,5.32189679853686,0.7260664485204184,-2.25
478686.113802459,3617274.66671244,250.73924706744396,2.3992223174076823,3.9882069189233054,0.6007776825923177,-2.25
478686.031151475,3617273.64270719,254.021077177536,2.4048697533212264,3.936681204217937,0.5951302466787735,-2.25
478686.364953072,3617273.27155024,321.21715383157283,2.5067987296809657,3.1131587714781275,0.49320127031903443,-2.25
478686.085726058,3617272.25474034,372.0668543786199,2.5706209825675326,2.6876890220981293,0.42937901743246754,-2.25
478686.13692787,3617271.60243052,338.6214473905071,2.5297144617125644,2.953150214513063,0.4702855382874355,-2.25
478686.503878165,3617271.26846239,401.9056594672566,2.6041241217881894,2.4881461020617213,0.3958758782118104,-2.25
478686.444389479,3617270.48213115,300.51983523401555,2.4778731420571867,3.3275673774454773,0.5221268579428133,-2.25
478686.75845401,3617270.1353431,274.71882500186166,2.4388884203026486,3.6400854582616367,0.5611115796973514,-2.25
478686.885079194,3617269.44160892,305.1085096719657,2.4844543205628895,3.2775224823297777,0.5155456794371103,-2.25
478686.778678283,3617268.87862888,209.7738401345563,2.3217513285020925,4.767038632455624,0.6782486714979074,-2.25
478686.93976734,3617267.98497298,220.0697866942896,2.3425604225050516,4.544013128840589,0.6574395774949485,-2.25
478687.165617151,3617267.05607419,203.65757672194792,2.308900571884933,4.910202783004199,0.6910994281150669,-2.25
478687.105581297,3617266.37906001,189.47661578761657,2.2775556192589534,5.2776961201423145,0.7224443807410467,-2.25
478687.413283595,3617265.61442174,220.7235366922833,2.3438486463042083,4.530554443743475,0.6561513536957918,-2.25
478687.529337882,3617264.96967141,138.25740940643234,2.1406884150443766,7.2328854149170505,0.8593115849556237,-2.25
478687.42981242,3617264.45594578,187.36666751148667,2.2726923325314714,5.337128600735209,0.7273076674685286,-2.25
478687.422866,3617262.79189556,207.163886424484,2.3163140498495998,4.827096156860926,0.6836859501504003,-2.25
478687.431654321,3617261.9099592,203.7215111457657,2.309036888983786,4.908661801965947,0.6909631110162142,-2.25
478687.514258756,3617261.2089289,196.5318801881783,2.2934330089953656,5.088233008520068,0.7065669910046343,-2.25
478687.59928319,3617260.42198037,172.6042109479323,2.2370513867971646,5.793601410464195,0.7629486132028354,-2.25
478687.554640504,3617259.51583176,193.8177437897392,2.287393533691124,5.159486332091646,0.7126064663088759,-2.25
478687.82947638,3617258.96743221,199.2264592684255,2.2993470165734786,5.0194136043579505,0.7006529834265214,-2.25
478687.971424163,3617258.49814775,204.050672478591,2.3097380303921127,4.900743466576519,0.6902619696078873,-2.25
478687.799075376,3617257.65909379,205.5885807823923,2.3129989885288706,4.864083385343576,0.6870010114711294,-2.25
478687.836733992,3617257.1269065,308.687424637424,2.489518937477505,3.2395229613728946,0.5104810625224953,-2.25
478687.723323912,3617256.20889575,274.85211601187984,2.4390990848300214,3.638320179266065,0.5609009151699785,-2.25
478687.586831716,3617255.4556781,214.54402865551785,2.331516431438966,4.661047926929944,0.668483568561034,-2.25
478687.622817368,3617254.75012862,214.75319824098548,2.3319396403406207,4.656508066891973,0.6680603596593792,-2.25
478687.846268659,3617253.91700188,154.57079152542585,2.1891274308644855,6.469527587529412,0.8108725691355146,-2.25
478687.800061688,3617253.00993283,235.791920536576,2.372528919815486,4.24102741826084,0.6274710801845138,-2.25
478687.652424076,3617252.64565727,158.45935093642996,2.1999178726854547,6.310766730334366,0.8000821273145452,-2.25
478687.652651797,3617252.14372746,178.25740394323847,2.2510475773733503,5.60986516059902,0.7489524226266497,-2.25
478687.542718332,3617251.14687866,165.05574842439603,2.2176306541769097,6.0585590598684975,0.7823693458230901,-2.25
478687.435181768,3617250.05333406,209.0742197273667,2.320300484656965,4.782990467710473,0.6796995153430353,-2.25
478687.836348105,3617249.88988713,258.95088860984265,2.4132174056713063,3.861736120576457,0.5867825943286935,-2.25
478687.82161744,3617248.96858583,259.098195229342,2.4134643878809707,3.859540585046705,0.5865356121190293,-2.25
478687.388294512,3617247.85510719,260.43219445853424,2.415694670416271,3.8397710470439512,0.5843053295837286,-2.25
478687.753585886,3617247.47556873,200.7136950757326,2.3025770062338933,4.982221066792096,0.6974229937661067,-2.25
478687.665099481,3617246.64495735,229.4129257330281,2.360617883558204,4.358952298806902,0.6393821164417962,-2.25
478687.788955624,3617246.11720453,136.72048125601805,2.135833578431706,7.314193095381478,0.864166421568294,-2.25
478687.906275273,3617245.33357414,162.02414144410815,2.209579728831721,6.171919758914199,0.7904202711682793,-2.25
478687.61152726,3617244.48646804,135.2793075030879,2.131231371435062,7.392113535007369,0.8687686285649379,-2.25
478687.639810791,3617243.83205179,128.9662381379936,2.1104760319314306,7.75396735174986,0.8895239680685694,-2.25
478687.519308266,3617242.76347745,123.36791825850112,2.0912022364008753,8.10583508351525,0.9087977635991249,-2.25
478687.226893865,3617241.66848104,185.50689074190916,2.2683600463262974,5.39063533435679,0.7316399536737025,-2.25
478687.27982439,3617240.97213327,159.0896061654606,2.201641806721128,6.285765764986265,0.7983581932788719,-2.25
478687.255916836,3617240.14292332,205.4875127137751,2.3127854353396877,4.86647576192577,0.6872145646603124,-2.25
478687.223041424,3617239.38178556,171.51243915351114,2.23429562326988,5.830480896519443,0.7657043767301202,-2.25
478687.278155221,3617238.73223879,190.15961171608063,2.2791182819419595,5.258740228671996,0.7208817180580406,-2.25
478687.27573044,3617237.96426135,204.5779883779917,2.3108589038617846,4.8881114137867785,0.6891410961382153,-2.25
478687.531191529,3617237.48765146,150.25120839174136,2.1768179734917816,6.65552051596655,0.8231820265082185,-2.25
478687.779085789,3617236.76040106,238.89349855196664,2.3782043306564242,4.185965738127734,0.6217956693435757,-2.25
478687.780237762,3617236.20365737,221.7292678632469,2.3458230229862167,4.510004518739299,0.6541769770137831,-2.25
478687.563780511,3617235.43829362,293.52160251896004,2.467640069840974,3.40690426673248,0.5323599301590258,-2.25
478687.414309015,3617234.58225445,253.50728075402415,2.403990436828684,3.9446598812690157,0.5960095631713158,-2.25
478687.098246184,3617233.26590551,170.0177445479444,2.230494250537629,5.881739007059958,0.7695057494623708,-2.25
478687.17669068,3617232.44602235,110.91019850608596,2.0449714825898626,9.016303401035993,0.9550285174101375,-2.25
478687.386312203,3617231.84233465,169.71906857181756,2.229730639667581,5.892089842437737,0.7702693603324187,-2.25
478687.165068372,3617231.03048342,116.68446773830787,2.0670130494944914,8.570120937113353,0.9329869505055086,-2.25
478687.366956039,3617230.58478143,174.9150306835332,2.242827130590402,5.717061570364757,0.7571728694095978,-2.25
478687.31744439,3617229.59365403,168.29845102788127,2.226080118868637,5.941825334056904,0.7739198811313627,-2.25
478687.215095401,3617228.73412674,211.28710758702277,2.3248729978822458,4.732896443234854,0.6751270021177543,-2.25
478687.345866842,3617228.15247101,196.13669556406552,2.2925588541985333,5.09848499855736,0.7074411458014664,-2.25
478687.600625603,3617227.4692402,173.79726041362912,2.2400429263323205,5.753830627824905,0.7599570736676797,-2.25
478687.507136918,3617226.73471437,143.54516171565666,2.1569885588972855,6.966448663598033,0.8430114411027146,-2.25
478687.547770098,3617226.01067906,184.84352947972585,2.266804252526469,5.409981094900499,0.7331957474735309,-2.25
478687.464699032,3617224.9121552,130.55213520625546,2.115783979190072,7.659775142092693,0.8842160208099278,-2.25
478687.576493333,3617224.34501291,147.12494637037813,2.1676863175435686,6.796943853984903,0.8323136824564313,-2.25
478687.409001802,3617223.22080348,124.84707508175644,2.0963783721520595,8.00979918308176,0.9036216278479405,-2.25
478687.704374193,3617222.77767277,123.3755699539944,2.091229171978021,8.10533236339164,0.908770828021979,-2.25
478687.560501779,3617221.98290011,96.28658026562674,1.9835657624858156,10.385663269391125,1.0164342375141844,-2.25
478687.741218789,3617221.25671733,98.59161964733325,1.9938400011927642,10.142849905266248,1.0061599988072358,-2.25
478687.858727957,3617220.43982989,143.30272460187703,2.1562544476779566,6.97823438303909,0.8437455523220434,-2.25
478687.852011179,3617219.61304662,112.30544136065178,2.050400798965421,8.904288054829442,0.9495992010345786,-2.25
478687.969892215,3617218.72656574,115.9439295918594,2.0642480154684266,8.62485861502327,0.9357519845315733,-2.25
478688.421334011,3617216.86876891,163.03812129164626,2.2122891622623753,6.133534857232423,0.7877108377376246,-2.25
478688.412676449,3617216.23013631,177.00416025116786,2.2479834740052667,5.649584724907064,0.7520165259947333,-2.25
478688.17871907,3617215.19629325,131.35269895663407,2.1184390008368266,7.613090617423467,0.8815609991631735,-2.25
478688.334673021,3617214.70111256,225.42896381034453,2.3530097147930062,4.435987208996397,0.6469902852069935,-2.25
478688.346778565,3617213.90908533,180.81485663059104,2.257234111358415,5.530518999569948,0.7427658886415851,-2.25
478688.413085997,3617213.1363418,186.5606834640162,2.27082012411723,5.360186194819981,0.72917987588277,-2.25
478688.520688693,3617212.43556598,157.5574641866323,2.1974389824276916,6.346890673586021,0.8025610175723085,-2.25
478688.507214447,3617211.6146479,173.40927008853913,2.2390723102145174,5.766704395269186,0.7609276897854828,-2.25
478688.473045692,3617210.85751606,173.76912325510816,2.2399726099077006,5.7547623033806365,0.7600273900922994,-2.25
478688.705011659,3617210.10905249,165.90643726928147,2.2198632372376816,6.027493667270472,0.7801367627623185,-2.25
478688.88102102,3617209.25139282,182.43938776659303,2.2611186061580453,5.48127250503256,0.7388813938419545,-2.25
478688.909149991,3617208.40297973,154.59703744844597,2.18920116725294,6.468429256501591,0.8107988327470599,-2.25
478688.995320688,3617207.66468209,147.10757176834787,2.1676350268579334,6.797746628397296,0.8323649731420667,-2.25
478689.260508642,3617207.10922084,193.38127833640817,2.2864144267854862,5.171131397013465,0.7135855732145137,-2.25
478689.235013371,3617206.02473864,205.72404181287504,2.3132850482165472,4.860880581519938,0.6867149517834527,-2.25
478689.483046085,3617205.60511216,178.62756833541496,2.251948486198632,5.598240010311659,0.7480515138013677,-2.25
478689.816463977,3617205.05350801,148.5550338394685,2.171887372609989,6.7315120474518535,0.8281126273900109,-2.25
478690.076800359,3617204.42107415,126.12257383333478,2.1007928249858643,7.928794739960305,0.8992071750141358,-2.25
478690.256901559,3617203.6502426,136.4088012425656,2.134842392371538,7.330905270707383,0.865157607628462,-2.25
478690.38890638,3617202.91461826,105.91830647115717,2.0249710282123994,9.44123856693566,0.9750289717876006,-2.25
478690.517015849,3617202.30556234,126.71437018975904,2.10282586934457,7.891764750142121,0.8971741306554303,-2.25
478690.633296691,3617201.52285805,96.64327579455478,1.9851716422558199,10.34733137694763,1.0148283577441801,-2.25
478690.705961967,3617200.55733546,99.15447188590292,1.996312305748339,10.085273825578943,1.0036876942516608,-2.25
478690.894785972,3617199.72551471,92.62942319402865,1.9667489596960888,10.795705786759827,1.0332510403039112,-2.25
478691.041848941,3617199.21249304,141.14615309247327,2.149669046043135,7.084854798308532,0.8503309539568649,-2.25
478691.127940276,3617198.31530265,122.8196951890114,2.089268015225805,8.142016624133989,0.9107319847741947,-2.25
478692.715646738,3617186.44543429,59.075401370841895,1.7714066810035123,16.92751935314949,1.2285933189964877,-2.25
478692.775024407,3617185.71951133,121.5253340968881,2.084666823708608,8.228736892035476,0.915333176291392,-2.25
478693.23217857,3617185.07002803,114.46087199627672,2.0586570501668895,8.736610009685483,0.9413429498331105,-2.25
478693.235308418,3617184.58564419,67.3614362570746,1.8284113384659437,14.845289167880166,1.171588661534056,-2.25
478693.617397326,3617183.41499257,156.67083812311995,2.1949881667249973,6.3828087727095,0.8050118332750028,-2.25
478693.808110044,3617182.97886056,158.0843158605639,2.1988887840808595,6.325738227453483,0.8011112159191404,-2.25
478694.286938802,3617182.60185081,183.91006277786695,2.2646054926385037,5.437440371100494,0.7353945073614961,-2.25
478694.498558628,3617181.95781993,90.5741079486792,1.9570040654239471,11.040682846875143,1.0429959345760529,-2.25
478694.692626473,3617181.26424955,132.75450569482638,2.1230492699809487,7.532701016557446,0.8769507300190512,-2.25
478694.964365333,3617180.72755832,114.28535516409796,2.05799058228585,8.750027495335148,0.94200941771415,-2.25
478695.132572723,3617179.87391862,107.7390640525916,2.032373198436961,9.281684492004324,0.9676268015630394,-2.25
478694.803649624,3617179.36253147,64.34120267337757,1.808489174525693,15.542140315225561,1.1915108254743072,-2.25
478694.840606021,3617178.50178226,98.09272540815914,1.9916368011389733,10.194435885424204,1.0083631988610267,-2.25
478694.92224462,3617177.83555051,107.6658442522424,2.0320779502299193,9.287996643180296,0.9679220497700806,-2.25
478695.057077833,3617177.32625027,96.06784000211218,1.9825780260955481,10.409310753505165,1.0174219739044519,-2.25
478695.104756235,3617176.97387396,89.7285128089492,1.9529304696653975,11.144729458842246,1.0470695303346025,-2.25
478695.044725537,3617176.42095644,116.5145065096366,2.0663800000820145,8.58262228418135,0.9336199999179856,-2.25
478695.289029118,3617176.69202974,194.742801608406,2.289461413561417,5.134977990153528,0.7105385864385831,-2.25
478694.370617147,3617176.3167783,210.7360133671637,2.323738759956167,4.745273406390714,0.676261240043833,-2.25
478695.650833419,3617176.87201164,168.4203404996449,2.226394541043064,5.937525105538594,0.7736054589569357,-2.25
478695.634328885,3617176.82524129,173.10037984936642,2.238298020886964,5.776994833114806,0.761701979113036,-2.25
478695.656148723,3617176.80056003,174.29221589355592,2.2412779914131207,5.737490884909754,0.7587220085868792,-2.25
478695.348113983,3617176.68112568,152.9468872946445,2.1845406428472387,6.538217401401247,0.8154593571527612,-2.25
478695.336500638,3617176.7298038,112.98816861387284,2.053032969370819,8.850484190228912,0.946967030629181,-2.25
478695.171727993,3617176.87642412,62.428156140713575,1.7953805079292207,16.018413193975995,1.2046194920707793,-2.25
478695.173471477,3617176.96110171,25.00389115439919,1.3980075996873846,39.993775121839775,1.6019924003126154,-2.25
478695.669280859,3617177.21839574,70.39320063149974,1.8475307121132907,14.205917489600795,1.1524692878867093,-2.25
478695.764076034,3617176.98139314,60.72861470720937,1.7833933744557326,16.466701979310677,1.2166066255442674,-2.25
478695.801489465,3617176.94282157,62.12802852892701,1.793287572628201,16.095794823658323,1.206712427371799,-2.25
478695.817168397,3617176.72538798,64.9828965412861,1.812799065640248,15.388664605996166,1.187200934359752,-2.25
478695.695721185,3617176.67576287,78.53681674968149,1.8950732944889637,12.732881741149198,1.1049267055110363,-2.25
478695.734530933,3617176.55958943,136.17852821112723,2.13410863610433,7.3433015699040975,0.8658913638956701,-2.25
478695.798296065,3617176.18038862,99.77045223062396,1.9990019407541468,10.023007590348035,1.0009980592458532,-2.25
478695.879653156,3617176.47798483,106.88403253629504,2.0289128305658246,9.355934429779547,0.9710871694341753,-2.25
478695.928731316,3617176.41475374,117.91218878731269,2.071558701188908,8.480887432288931,0.928441298811092,-2.25
478695.910050621,3617176.44620278,173.73366194101715,2.239883973765832,5.755936925680538,0.7601160262341682,-2.25
478695.606488399,3617176.46994726,94.94727644575408,1.9774825115528192,10.532160978533458,1.0225174884471808,-2.25
478694.990568095,3617176.54424516,119.69986758280746,2.0780936699712576,8.354228122334451,0.9219063300287426,-2.25
478695.717010364,3617176.64646377,118.99910406722104,2.075543691643566,8.403424612635009,0.924456308356434,-2.25
478695.282859014,3617177.09420221,135.4399350235205,2.1317467367508103,7.3833467199045835,0.8682532632491896,-2.25
478694.953720881,3617177.09090342,131.03956779585474,2.11740245199735,7.631282801221462,0.8825975480026501,-2.25
478695.044275036,3617177.54922048,136.13653839998346,2.133974703423723,7.345566530139725,0.8660252965762769,-2.25
478695.135246213,3617177.71561706,186.06142694321576,2.2696563473271305,5.374569121762088,0.7303436526728694,-2.25
478695.248641347,3617177.6528642,163.73063947837437,2.214129958039051,6.107592343045118,0.7858700419609489,-2.25
478695.364412246,3617177.60519492,155.41257638991098,2.191486160126033,6.4344856975482045,0.8085138398739667,-2.25
478695.494961982,3617177.52793255,106.15766328232748,2.0259513503729587,9.419951128167629,0.9740486496270411,-2.25
478696.004305608,3617177.29558566,87.33027571146638,1.9411648312769827,11.450782582021562,1.0588351687230173,-2.25
478695.990015927,3617177.31039697,71.36894247052518,1.853509261523384,14.01169704052981,1.146490738476616,-2.25
478695.867663534,3617177.32451573,67.52708268409401,1.82947798766528,14.8088731254423,1.17052201233472,-2.25
478695.622165554,3617177.46884533,111.66659823358434,2.047923286166862,8.955229368662227,0.9520767138331379,-2.25
478695.652748785,3617177.52389972,105.81958818464004,2.024566067066701,9.450046226367306,0.9754339329332986,-2.25
478695.672130271,3617177.45488147,135.9852611077709,2.1334918394993188,7.3537381320133,0.8665081605006812,-2.25
478695.841019646,3617177.77199803,133.8675741022576,2.126675393338621,7.4700688849125525,0.8733246066613789,-2.25
478696.0785931,3617178.18350277,122.1127292983308,2.086760938112568,8.18915444561822,0.9132390618874322,-2.25
478695.978552227,3617177.79418278,93.37275040687103,1.9702201516625297,10.709762705312928,1.0297798483374703,-2.25
478695.760817902,3617177.64930476,123.89809429995896,2.0930646264618025,8.071149162141158,0.9069353735381976,-2.25
478696.147902861,3617177.35316962,112.1314973210702,2.049727621438413,8.918100835991368,0.9502723785615868,-2.25
478695.935895366,3617177.4509298,90.14436369806928,1.954938577521533,11.093316974862821,1.0450614224784667,-2.25
478695.882994584,3617177.43133535,96.9987498727704,1.9867661370821614,10.309411217275091,1.0132338629178386,-2.25
478695.854918869,3617177.45295067,120.88094632960528,2.082357851265755,8.272602344403449,0.9176421487342453,-2.25
478695.851258293,3617177.44587607,106.52980364473623,2.027471126532344,9.387044430635363,0.9725288734676562,-2.25
478695.842086769,3617177.41879767,90.93811642531824,1.958745954547314,10.996489033520254,1.041254045452686,-2.25
478695.964167573,3617177.39944465,94.64075038611004,1.9760781750608603,10.566272941838013,1.02392182493914,-2.25
478695.93626463,3617177.38010464,77.11103709494098,1.8871165441517446,12.96831215962996,1.1128834558482554,-2.25
478695.780899403,3617177.17720193,46.36459768208059,1.6661864956468535,21.568180249442538,1.3338135043531465,-2.25
478696.20268451,3617177.2782249,85.4222152162347,1.9315708296020737,11.706556631300607,1.0684291703979263,-2.25
478696.031675261,3617177.3090761,119.02372186268876,2.0756335264963757,8.401686523915341,0.9243664735036242,-2.25
478695.963486246,3617177.20267752,145.80156861804193,2.1637621963996185,6.858636772418489,0.8362378036003816,-2.25
478695.666128365,3617177.32710251,133.33014166278926,2.1249283405470814,7.5001795357657475,0.8750716594529186,-2.25
478695.647836517,3617177.41859747,147.5648369470684,2.1689828822893316,6.776682173671907,0.8310171177106686,-2.25
478695.948891859,3617177.31849121,150.45034809843003,2.177393196908618,6.646711108609494,0.822606803091382,-2.25
478695.985891231,3617177.32980552,110.2466329958754,2.0423653347054906,9.070571797302984,0.9576346652945092,-2.25
478695.62383561,3617177.27576835,102.97955233610624,2.012750999567528,9.7106656352145,0.9872490004324721,-2.25
478695.755744955,3617176.98202683,98.97432124874275,1.9955225321071282,10.103630794161194,1.0044774678928718,-2.25
478695.803349067,3617176.96006179,132.61754429223063,2.1226009817255327,7.540480449528161,0.8773990182744673,-2.25
478695.948903897,3617177.20240079,151.03993326590535,2.1790917850693576,6.6207656371212975,0.8209082149306426,-2.25
478695.875353645,3617177.02426551,179.0941514417461,2.253081403615364,5.583655255907503,0.7469185963846356,-2.25
478695.859491756,3617177.03446121,143.14152372070043,2.155765635904122,6.986093021834899,0.8442343640958779,-2.25
478695.660234318,3617177.37145734,140.36999336557096,2.1472742793854054,7.124029687710119,0.8527257206145945,-2.25
478695.67539326,3617177.51954022,130.59359296972465,2.1159218706132537,7.657343497945022,0.8840781293867462,-2.25
478695.718299193,3617177.49235039,141.42104396228916,2.1505140388575366,7.071083425650969,0.8494859611424636,-2.25
478696.419488427,3617177.59677861,122.9252336386193,2.089641042407525,8.135026230170459,0.9103589575924749,-2.25
478696.43134306,3617177.53916994,131.32018399248233,2.1183314825469752,7.614975623680568,0.8816685174530249,-2.25
