x,y,Linear Conductivity,Linear Resistivity,Depth,DOI,DOI Flag
448584.5579,4177562.666,304.7180725,3.281721992,-3.096744808,-3.105183753,0
448584.6999,4177563.394,308.5555084,3.240907949,-3.096744808,-3.105183753,0
448584.8516,4177564.117,313.4549208,3.190251401,-3.096744808,-3.105183753,0
448584.9053,4177564.827,318.9355517,3.135429697,-3.096744808,-3.105183753,0
448584.9334,4177565.52,322.8428296,3.097482453,-3.096744808,-3.105183753,0
448584.9639,4177566.169,326.8615891,3.059398942,-3.096744808,-3.105183753,0
448585.0172,4177566.802,330.4992708,3.025725284,-3.096744808,-3.105183753,0
448585.1181,4177567.443,333.500374,2.998497387,-3.096744808,-3.105183753,0
448585.2454,4177568.072,335.3184163,2.982240018,-3.096744808,-3.105183753,0
448585.391,4177568.673,335.4228315,2.981311664,-3.096744808,-3.105183753,0
448585.5336,4177569.223,334.3562774,2.99082167,-3.096744808,-3.105183753,0
448585.694,4177569.796,332.3224534,3.009125594,-3.096744808,-3.105183753,0
448585.8556,4177570.414,329.1420182,3.038202189,-3.096744808,-3.105183753,0
448585.9812,4177571.06,323.8511946,3.087837922,-3.096744808,-3.105183753,0
448586.0981,4177571.715,316.193503,3.162620327,-3.096744808,-3.105183753,0
448586.2036,4177572.398,306.2185488,3.265641497,-3.096744808,-3.105183753,0
448586.2838,4177573.104,296.2718664,3.375278295,-3.096744808,-3.105183753,0
448586.3048,4177573.793,285.3938149,3.503930176,-3.096744808,-3.105183753,0
448586.2861,4177574.463,274.3793202,3.644589539,-3.096744808,-3.105183753,0
448586.2444,4177575.114,263.5562162,3.794256931,-3.096744808,-3.105183753,0
448586.1746,4177575.798,253.0077461,3.952448157,-3.096744808,-3.105183753,0
448586.0623,4177576.43,245.1581674,4.078999328,-3.096744808,-3.400915539,0
448585.9407,4177576.993,240.0090774,4.166509079,-3.096744808,-3.400915539,0
448585.8549,4177577.508,237.2471468,4.21501381,-3.096744808,-3.400915539,0
448585.7794,4177577.973,237.2418984,4.215107056,-3.096744808,-3.400915539,0
448585.7246,4177578.383,239.7637236,4.17077273,-3.096744808,-3.400915539,0
448585.7188,4177578.711,243.2591479,4.11084232,-3.096744808,-3.400915539,0
448585.7603,4177579.013,247.0206312,4.048244857,-3.096744808,-3.400915539,0
448585.8167,4177579.294,250.8727825,3.986084063,-3.096744808,-3.400915539,0
448585.866,4177579.568,254.3327338,3.931857237,-3.096744808,-3.400915539,0
448585.9219,4177579.78,257.5857943,3.882201667,-3.096744808,-3.105183753,0
448586.0034,4177579.997,257.7399924,3.879879062,-3.096744808,-3.105183753,0
448586.0945,4177580.19,255.0015153,3.921545324,-3.096744808,-3.400915539,0
448586.0962,4177580.606,247.2100123,4.045143604,-3.096744808,-3.400915539,0
448586.0451,4177581.162,238.4852513,4.193131418,-3.096744808,-3.400915539,0
448585.9486,4177581.792,229.1820244,4.363343951,-3.096744808,-3.400915539,0
448585.7979,4177582.496,219.9941092,4.545576259,-3.096744808,-3.400915539,0
448585.6281,4177583.252,211.2812908,4.733026744,-3.096744808,-3.400915539,0
448585.456,4177584.049,203.1355232,4.922821889,-3.096744808,-3.400915539,0
448585.3053,4177584.889,196.7565589,5.082422694,-3.096744808,-3.400915539,0
448585.1937,4177585.789,191.8980794,5.211099575,-3.096744808,-3.400915539,0
448585.0982,4177586.722,189.2536861,5.283912935,-3.096744808,-3.400915539,0
448584.995,4177587.68,188.359611,5.308993763,-3.096744808,-3.400915539,0
448584.9749,4177588.415,191.1216689,5.232269087,-3.096744808,-3.400915539,0
448584.9937,4177589.035,194.1640393,5.150284283,-3.096744808,-3.400915539,0
448585.0526,4177589.577,197.1323564,5.072733964,-3.096744808,-3.400915539,0
448585.1552,4177590.068,198.9521846,5.026333348,-3.096744808,-3.400915539,0
448585.2858,4177590.515,199.1658652,5.020940706,-3.096744808,-3.400915539,0
448585.4355,4177590.932,197.923867,5.052447769,-3.096744808,-3.400915539,0
448585.6009,4177591.312,194.1418518,5.150872884,-3.096744808,-3.400915539,0
448585.7688,4177591.68,188.6193986,5.301681626,-3.096744808,-3.400915539,0
448585.928,4177592.057,181.4886278,5.509987112,-3.096744808,-3.400915539,0
448586.1066,4177592.45,173.8281308,5.752808797,-3.096744808,-3.400915539,0
448586.2853,4177592.847,167.4545375,5.9717701,-3.096744808,-3.400915539,0
448586.4553,4177593.258,161.5458728,6.190192187,-3.096744808,-3.696647325,0
448586.6024,4177593.686,156.2919688,6.398281418,-3.096744808,-3.696647325,0
448586.7124,4177594.077,152.1468384,6.572597961,-3.096744808,-3.696647325,0
448586.7842,4177594.441,148.4821533,6.734816123,-3.096744808,-3.696647325,0
448586.8307,4177594.824,144.9395455,6.899428285,-3.096744808,-3.696647325,0
448586.8676,4177595.235,142.2595451,7.0294053,-3.096744808,-3.696647325,0
448586.9028,4177595.652,139.7414558,7.15607258,-3.096744808,-3.696647325,0
448586.9554,4177596.027,137.8316583,7.255227229,-3.096744808,-3.696647325,0
448587.0042,4177596.374,136.0088299,7.352463814,-3.096744808,-3.696647325,0
448587.052,4177596.687,134.3068425,7.445637028,-3.096744808,-3.696647325,0
448586.9974,4177596.977,133.1463237,7.510534065,-3.096744808,-3.696647325,0
448586.9217,4177597.271,130.8737533,7.640951489,-3.096744808,-3.696647325,0
448586.855,4177597.599,126.7706568,7.888260782,-3.096744808,-3.696647325,0
448586.8151,4177597.981,122.1813818,8.184553039,-3.096744808,-3.696647325,0
448586.7847,4177598.326,117.6549041,8.49943322,-3.096744808,-3.696647325,0
448586.7706,4177598.747,113.7614125,8.790326863,-3.096744808,-3.696647325,0
448586.7347,4177599.21,110.4728476,9.051998042,-3.096744808,-3.696647325,0
448586.7353,4177599.727,107.3326798,9.316826919,-3.096744808,-3.992379111,0
448586.7546,4177600.289,104.2912109,9.588535712,-3.096744808,-3.992379111,0
448586.8077,4177600.881,100.6425404,9.93615618,-3.096744808,-3.992379111,0
448587.0237,4177601.477,96.37516743,10.37611686,-3.096744808,-3.992379111,0
448587.3066,4177602.059,93.07435243,10.74409839,-3.096744808,-3.992379111,0
448587.6098,4177602.634,91.24294149,10.95975189,-3.096744808,-3.992379111,0
448587.8785,4177603.197,90.63274705,11.03353956,-3.096744808,-3.992379111,0
448588.1157,4177603.802,90.95452984,10.99450464,-3.096744808,-3.992379111,0
448588.2792,4177604.305,91.25249003,10.95860507,-3.096744808,-3.992379111,0
448588.3931,4177604.759,91.49315436,10.92977947,-3.096744808,-3.992379111,0
448588.4469,4177605.201,91.27995339,10.95530796,-3.096744808,-3.992379111,0
448588.4523,4177605.638,90.43848944,11.05723908,-3.096744808,-3.992379111,0
448588.4111,4177606.096,88.96954892,11.23980072,-3.096744808,-3.992379111,0
448588.3157,4177606.618,87.37493989,11.44492919,-3.096744808,-3.992379111,0
448588.1802,4177607.217,85.73713719,11.66355716,-3.096744808,-3.992379111,0
448588.0354,4177607.869,83.7642481,11.93826749,-3.096744808,-3.992379111,0
448587.9171,4177608.535,81.31352783,12.29807668,-3.096744808,-3.992379111,0
448587.8594,4177609.183,78.26253742,12.77750547,-3.096744808,-3.992379111,0
448587.8758,4177609.836,74.75580583,13.37688744,-3.096744808,-3.992379111,0
448587.9626,4177610.477,70.96949813,14.0905604,-3.096744808,-3.992379111,0
448588.0512,4177611.112,67.21239432,14.87820825,-3.096744808,-4.288110897,0
448588.1731,4177611.733,63.80378458,15.67305147,-3.096744808,-4.288110897,0
448588.2781,4177612.325,60.78318124,16.45191942,-3.096744808,-4.288110897,0
448588.3846,4177612.867,57.66074508,17.34282133,-3.096744808,-4.288110897,0
448588.5077,4177613.39,54.49453257,18.35046477,-3.096744808,-4.288110897,0
448588.6272,4177613.905,51.50562666,19.41535449,-3.096744808,-4.288110897,0
448588.7354,4177614.445,48.93613832,20.43479593,-3.096744808,-4.288110897,0
448588.8182,4177615.004,46.68472777,21.42028127,-3.096744808,-4.288110897,0
448588.8411,4177615.571,44.71218403,22.36526848,-3.096744808,-4.288110897,0
448588.6743,4177616.367,43.14410864,23.17813559,-3.096744808,-4.583842683,0
448588.6145,4177617.1,41.9918767,23.81412975,-3.096744808,-4.583842683,0
448588.5998,4177617.845,40.85686784,24.47568923,-3.096744808,-4.583842683,0
448588.6547,4177618.592,39.80417503,25.12299273,-3.096744808,-4.583842683,0
448588.7808,4177619.33,38.74856886,25.80740475,-3.096744808,-4.583842683,0
448588.91,4177619.982,37.71087427,26.51755016,-3.096744808,-4.583842683,0
448589.0256,4177620.57,36.718121,27.23450909,-3.096744808,-4.583842683,0
448589.138,4177621.086,35.56432892,28.11806185,-3.096744808,-4.583842683,0
448589.2502,4177621.555,34.43727115,29.03830549,-3.096744808,-4.583842683,0
448589.3923,4177622.01,33.41087422,29.93037516,-3.096744808,-4.583842683,0
448589.7649,4177622.29,32.46235505,30.80491229,-3.096744808,-4.583842683,0
448590.0631,4177622.626,31.57824945,31.66736654,-3.096744808,-4.583842683,0
448590.3021,4177622.948,30.89562067,32.3670468,-3.096744808,-4.583842683,0
448590.4849,4177623.294,30.45785426,32.83225376,-3.096744808,-4.583842683,0
448590.5805,4177623.661,30.31332575,32.98879207,-3.096744808,-4.583842683,0
448590.6484,4177624.089,30.28402105,33.02071408,-3.096744808,-4.583842683,0
448590.6946,4177624.576,30.39474845,32.90042034,-3.096744808,-4.583842683,0
448590.7006,4177625.119,30.42347319,32.86935695,-3.096744808,-4.583842683,0
448590.6612,4177625.721,30.17478663,33.1402509,-3.096744808,-4.583842683,0
448590.5983,4177626.365,29.84860788,33.50239998,-3.096744808,-4.583842683,0
448590.4639,4177626.994,29.48166806,33.91938332,-3.096744808,-4.583842683,0
448590.2881,4177627.629,28.93423171,34.56113886,-3.096744808,-4.583842683,0
448590.1135,4177628.307,28.17650932,35.49055664,-3.096744808,-4.583842683,0
448589.9409,4177629.034,27.19816412,36.7671875,-3.096744808,-4.879574469,0
448589.781,4177629.815,25.96134652,38.51880331,-3.096744808,-4.879574469,0
448589.6284,4177630.625,24.59904282,40.65198826,-3.096744808,-4.879574469,0
448589.4934,4177631.443,23.09474767,43.29988854,-3.096744808,-4.879574469,0
448589.3963,4177632.263,21.70383856,46.07479905,-3.096744808,-4.879574469,0
448589.3353,4177633.083,20.61882698,48.49936425,-3.096744808,-4.879574469,0
448589.2928,4177633.902,19.74078921,50.65653604,-3.096744808,-4.879574469,0
448589.2546,4177634.692,18.99625241,52.64196212,-3.096744808,-4.879574469,0
448589.2286,4177635.474,18.45047891,54.19913515,-3.096744808,-4.879574469,0
448589.1945,4177636.213,18.04472875,55.41784605,-3.096744808,-4.879574469,0
448589.1453,4177636.941,17.62162458,56.74845672,-3.096744808,-4.879574469,0
448589.0915,4177637.65,17.32317295,57.72614536,-3.096744808,-4.879574469,0
448589.0465,4177638.343,17.10083343,58.47668209,-3.096744808,-4.879574469,0
448589.0341,4177639.03,16.93016912,59.06615539,-3.096744808,-4.879574469,0
448589.0365,4177639.702,16.81416088,59.47367859,-3.096744808,-4.879574469,0
448589.0406,4177640.356,16.68017811,59.9513982,-3.096744808,-4.879574469,0
448589.0366,4177640.99,16.4715436,60.71076422,-3.096744808,-4.879574469,0
448589,4177641.62,16.19929788,61.73107054,-3.096744808,-5.175306255,0
448588.9283,4177642.274,15.88444088,62.95468676,-3.096744808,-5.175306255,0
448588.8338,4177642.947,15.5935447,64.12910079,-3.096744808,-5.175306255,0
448588.7242,4177643.6,15.39294937,64.964808,-3.096744808,-5.175306255,0
448588.5593,4177644.286,15.24557735,65.59279305,-3.096744808,-5.175306255,0
448588.3206,4177644.997,15.17490003,65.89829246,-3.096744808,-5.175306255,0
448588.0089,4177645.729,15.1618071,65.95519872,-3.096744808,-5.175306255,0
448587.6435,4177646.481,15.18280743,65.86397178,-3.096744808,-5.175306255,0
448587.2431,4177647.268,15.20434435,65.77067562,-3.096744808,-5.175306255,0
448586.8041,4177648.069,15.15957596,65.96490579,-3.096744808,-5.175306255,0
448586.306,4177648.873,15.04972493,66.44639719,-3.096744808,-5.175306255,0
448585.7604,4177649.677,14.91838703,67.03137533,-3.096744808,-5.175306255,0
448585.2184,4177650.5,14.79879354,67.57307598,-3.096744808,-5.175306255,0
448584.7019,4177651.325,14.7245134,67.91395903,-3.096744808,-5.175306255,0
448584.231,4177652.099,14.7173633,67.9469535,-3.096744808,-5.175306255,0
448583.8217,4177652.869,14.72108989,67.92975301,-3.096744808,-5.175306255,0
448583.4194,4177653.636,14.68929614,68.07678124,-3.096744808,-5.175306255,0
448583.0304,4177654.412,14.64602375,68.27791739,-3.096744808,-5.175306255,0
448582.6563,4177655.162,14.6253728,68.37432549,-3.096744808,-5.175306255,0
448582.2953,4177655.915,14.65135755,68.25306096,-3.096744808,-5.175306255,0
448581.9874,4177656.694,14.73217004,67.87866265,-3.096744808,-5.175306255,0
448581.7175,4177657.495,14.83780912,67.39539458,-3.096744808,-5.175306255,0
448581.4239,4177658.312,14.9203741,67.02244819,-3.096744808,-5.175306255,0
448581.0855,4177659.146,14.9572821,66.85706623,-3.096744808,-5.175306255,0
448580.7243,4177660.001,14.97310327,66.78642243,-3.096744808,-5.175306255,0
448580.3121,4177660.862,14.99790022,66.67600031,-3.096744808,-5.175306255,0
448579.9053,4177661.753,15.05643301,66.41679337,-3.096744808,-5.175306255,0
448579.487,4177662.63,15.1172541,66.14957936,-3.096744808,-5.175306255,0
448579.0406,4177663.528,15.11296896,66.16833545,-3.096744808,-5.175306255,0
448578.5767,4177664.449,15.0857109,66.28789368,-3.096744808,-5.175306255,0
448578.0971,4177665.378,15.03568587,66.50843923,-3.096744808,-5.175306255,0
448577.6137,4177666.273,14.97140047,66.79401852,-3.096744808,-5.175306255,0
448577.1275,4177667.143,14.91891149,67.02901889,-3.096744808,-5.175306255,0
448576.6669,4177668.02,14.89035667,67.15755857,-3.096744808,-5.175306255,0
448576.2265,4177668.9,14.84973464,67.3412707,-3.096744808,-5.175306255,0
448575.8266,4177669.765,14.80062066,67.56473416,-3.096744808,-5.175306255,0
448575.4484,4177670.574,14.69325683,68.05843056,-3.096744808,-5.175306255,0
448575.0817,4177671.389,14.60737632,68.45856355,-3.096744808,-5.175306255,0
448574.6858,4177672.189,14.56307935,68.66679607,-3.096744808,-5.175306255,0
448574.3005,4177672.982,14.50545218,68.93959509,-3.096744808,-5.175306255,0
448573.9396,4177673.746,14.43648151,69.26895582,-3.096744808,-5.175306255,0
448573.5761,4177674.513,14.37869589,69.54733641,-3.096744808,-5.175306255,0
448573.2223,4177675.28,14.31019006,69.88027383,-3.096744808,-5.175306255,0
448581.2286,4177545.602,402.7167013,2.483135159,-3.731589202,-2.809451967,1
448581.314,4177546.158,375.8968701,2.660304141,-3.731589202,-3.105183753,1
448581.3836,4177546.858,355.8730959,2.809990447,-3.731589202,-3.105183753,1
448581.4591,4177547.667,336.7485566,2.969574718,-3.731589202,-3.105183753,1
448581.5564,4177548.577,321.821186,3.107315626,-3.731589202,-3.105183753,1
448581.663,4177549.569,308.7220643,3.239159476,-3.731589202,-3.105183753,1
448581.804,4177550.553,298.9259831,3.34530973,-3.731589202,-3.105183753,1
448581.9869,4177551.494,297.1802909,3.364960701,-3.731589202,-3.105183753,1
448582.1767,4177552.395,302.5188551,3.305579084,-3.731589202,-3.105183753,1
448582.3837,4177553.244,312.0561489,3.2045515,-3.731589202,-3.105183753,1
448582.5756,4177554.05,322.1856779,3.103800288,-3.731589202,-3.105183753,1
448582.7726,4177554.841,331.3345507,3.018097563,-3.731589202,-3.105183753,1
448582.9703,4177555.601,340.1402039,2.939964134,-3.731589202,-3.105183753,1
448583.1502,4177556.337,348.0287372,2.873325944,-3.731589202,-3.105183753,1
448583.2937,4177557.037,350.8546527,2.850183095,-3.731589202,-3.105183753,1
448583.5049,4177557.7,346.3321593,2.887401511,-3.731589202,-3.105183753,1
448583.7099,4177558.364,336.9435787,2.967855935,-3.731589202,-3.105183753,1
448583.8808,4177559.054,323.2725057,3.09336545,-3.731589202,-3.105183753,1
448584.0287,4177559.752,309.1838406,3.234321684,-3.731589202,-3.105183753,1
448584.1433,4177560.465,299.9935413,3.333405099,-3.731589202,-3.105183753,1
448584.2765,4177561.195,296.727775,3.370092335,-3.731589202,-3.105183753,1
448584.4158,4177561.919,298.2524051,3.352864832,-3.731589202,-3.105183753,1
448584.5579,4177562.666,302.1554819,3.309554384,-3.731589202,-3.105183753,1
448584.6999,4177563.394,306.2629345,3.265168218,-3.731589202,-3.105183753,1
448584.8516,4177564.117,311.4277292,3.211017858,-3.731589202,-3.105183753,1
448584.9053,4177564.827,317.1600273,3.15298245,-3.731589202,-3.105183753,1
448584.9334,4177565.52,321.2820288,3.112530146,-3.731589202,-3.105183753,1
448584.9639,4177566.169,325.5096935,3.072105132,-3.731589202,-3.105183753,1
448585.0172,4177566.802,329.3443808,3.036335393,-3.731589202,-3.105183753,1
448585.1181,4177567.443,332.5082373,3.007444291,-3.731589202,-3.105183753,1
448585.2454,4177568.072,334.4501043,2.989982623,-3.731589202,-3.105183753,1
448585.391,4177568.673,334.6256107,2.988414419,-3.731589202,-3.105183753,1
448585.5336,4177569.223,333.5898839,2.99769282,-3.731589202,-3.105183753,1
448585.694,4177569.796,331.5612115,3.016034341,-3.731589202,-3.105183753,1
448585.8556,4177570.414,328.3474577,3.045554264,-3.731589202,-3.105183753,1
448585.9812,4177571.06,322.9936869,3.096035745,-3.731589202,-3.105183753,1
448586.0981,4177571.715,315.2416817,3.172169348,-3.731589202,-3.105183753,1
448586.2036,4177572.398,305.1366195,3.27722055,-3.731589202,-3.105183753,1
448586.2838,4177573.104,295.0455105,3.38930763,-3.731589202,-3.105183753,1
448586.3048,4177573.793,284.0120786,3.520977013,-3.731589202,-3.105183753,1
448586.2861,4177574.463,272.8401764,3.665149368,-3.731589202,-3.105183753,1
448586.2444,4177575.114,261.8837796,3.818487733,-3.731589202,-3.105183753,1
448586.1746,4177575.798,251.239422,3.980267077,-3.731589202,-3.105183753,1
448586.0623,4177576.43,243.3463103,4.109369888,-3.731589202,-3.400915539,1
448585.9407,4177576.993,238.2031122,4.198097963,-3.731589202,-3.400915539,1
448585.8549,4177577.508,235.4822634,4.246604332,-3.731589202,-3.400915539,1
448585.7794,4177577.973,235.5602072,4.245199187,-3.731589202,-3.400915539,1
448585.7246,4177578.383,238.1879727,4.198364799,-3.731589202,-3.400915539,1
448585.7188,4177578.711,241.8029106,4.135599515,-3.731589202,-3.400915539,1
448585.7603,4177579.013,245.7027204,4.069959007,-3.731589202,-3.400915539,1
448585.8167,4177579.294,249.7032969,4.00475289,-3.731589202,-3.400915539,1
448585.866,4177579.568,253.2854951,3.948113964,-3.731589202,-3.400915539,1
448585.9219,4177579.78,256.6311881,3.896642523,-3.731589202,-3.105183753,1
448586.0034,4177579.997,256.8160851,3.8938371,-3.731589202,-3.105183753,1
448586.0945,4177580.19,254.0689349,3.93593967,-3.731589202,-3.400915539,1
448586.0962,4177580.606,246.2414776,4.061054253,-3.731589202,-3.400915539,1
448586.0451,4177581.162,237.4828806,4.210829839,-3.731589202,-3.400915539,1
448585.9486,4177581.792,228.1522593,4.383037902,-3.731589202,-3.400915539,1
448585.7979,4177582.496,218.9392346,4.567477373,-3.731589202,-3.400915539,1
448585.6281,4177583.252,210.2022614,4.757322748,-3.731589202,-3.400915539,1
448585.456,4177584.049,202.0314869,4.949723507,-3.731589202,-3.400915539,1
448585.3053,4177584.889,195.6559495,5.111012481,-3.731589202,-3.400915539,1
448585.1937,4177585.789,190.8324805,5.240198092,-3.731589202,-3.400915539,1
448585.0982,4177586.722,188.2603711,5.311792356,-3.731589202,-3.400915539,1
448584.995,4177587.68,187.4787708,5.333937253,-3.731589202,-3.400915539,1
448584.9749,4177588.415,190.3677223,5.252991357,-3.731589202,-3.400915539,1
448584.9937,4177589.035,193.5264038,5.167253566,-3.731589202,-3.400915539,1
448585.0526,4177589.577,196.5992038,5.08649059,-3.731589202,-3.400915539,1
448585.1552,4177590.068,198.5046999,5.037664097,-3.731589202,-3.400915539,1
448585.2858,4177590.515,198.7769368,5.030764717,-3.731589202,-3.400915539,1
448585.4355,4177590.932,197.5626388,5.061685781,-3.731589202,-3.400915539,1
448585.6009,4177591.312,193.7669873,5.16083784,-3.731589202,-3.400915539,1
448585.7688,4177591.68,188.1985878,5.313536151,-3.731589202,-3.400915539,1
448585.928,4177592.057,180.9981591,5.524918071,-3.731589202,-3.400915539,1
448586.1066,4177592.45,173.2402196,5.772331634,-3.731589202,-3.400915539,1
448586.2853,4177592.847,166.7790666,5.995956331,-3.731589202,-3.400915539,1
448586.4553,4177593.258,160.773395,6.219934584,-3.731589202,-3.696647325,1
448586.6024,4177593.686,155.4499327,6.432939422,-3.731589202,-3.696647325,1
448586.7124,4177594.077,151.2538486,6.611402017,-3.731589202,-3.696647325,1
448586.7842,4177594.441,147.5677065,6.776550396,-3.731589202,-3.696647325,1
448586.8307,4177594.824,144.0351534,6.942749576,-3.731589202,-3.696647325,1
448586.8676,4177595.235,141.3897181,7.072650073,-3.731589202,-3.696647325,1
448586.9028,4177595.652,138.9092429,7.198945003,-3.731589202,-3.696647325,1
448586.9554,4177596.027,137.0609565,7.296023793,-3.731589202,-3.696647325,1
448587.0042,4177596.374,135.315655,7.39012792,-3.731589202,-3.696647325,1
448587.052,4177596.687,133.7059184,7.47910049,-3.731589202,-3.696647325,1
448586.9974,4177596.977,132.6885491,7.536445358,-3.731589202,-3.696647325,1
448586.9217,4177597.271,130.5254848,7.661339099,-3.731589202,-3.696647325,1
448586.855,4177597.599,126.5081824,7.904627044,-3.731589202,-3.696647325,1
448586.8151,4177597.981,121.9817144,8.197950035,-3.731589202,-3.696647325,1
448586.7847,4177598.326,117.4987219,8.510730873,-3.731589202,-3.696647325,1
448586.7706,4177598.747,113.6504762,8.798907262,-3.731589202,-3.696647325,1
448586.7347,4177599.21,110.4187044,9.05643664,-3.731589202,-3.696647325,1
448586.7353,4177599.727,107.320498,9.317884452,-3.731589202,-3.992379111,0
448586.7546,4177600.289,104.3075842,9.587030583,-3.731589202,-3.992379111,0
448586.8077,4177600.881,100.655505,9.934876393,-3.731589202,-3.992379111,0
448587.0237,4177601.477,96.33648561,10.38028317,-3.731589202,-3.992379111,0
448587.3066,4177602.059,93.00773465,10.75179396,-3.731589202,-3.992379111,0
448587.6098,4177602.634,91.16820757,10.968736,-3.731589202,-3.992379111,0
448587.8785,4177603.197,90.56224547,11.04212903,-3.731589202,-3.992379111,0
448588.1157,4177603.802,90.90333795,11.00069615,-3.731589202,-3.992379111,0
448588.2792,4177604.305,91.21913694,10.96261194,-3.731589202,-3.992379111,0
448588.3931,4177604.759,91.47615862,10.93181016,-3.731589202,-3.992379111,0
448588.4469,4177605.201,91.28080478,10.95520578,-3.731589202,-3.992379111,0
448588.4523,4177605.638,90.45440919,11.05529304,-3.731589202,-3.992379111,0
448588.4111,4177606.096,89.00395549,11.23545571,-3.731589202,-3.992379111,0
448588.3157,4177606.618,87.43692332,11.43681596,-3.731589202,-3.992379111,0
448588.1802,4177607.217,85.83042089,11.65088077,-3.731589202,-3.992379111,0
448588.0354,4177607.869,83.89142977,11.92016876,-3.731589202,-3.992379111,0
448587.9171,4177608.535,81.47251349,12.27407818,-3.731589202,-3.992379111,0
448587.8594,4177609.183,78.44084525,12.74846028,-3.731589202,-3.992379111,0
448587.8758,4177609.836,74.94208447,13.34363738,-3.731589202,-3.992379111,0
448587.9626,4177610.477,71.15840525,14.05315362,-3.731589202,-3.992379111,0
448588.0512,4177611.112,67.39958023,14.83688766,-3.731589202,-4.288110897,0
448588.1731,4177611.733,63.99453581,15.62633415,-3.731589202,-4.288110897,0
448588.2781,4177612.325,60.97964949,16.39891354,-3.731589202,-4.288110897,0
448588.3846,4177612.867,57.85793974,17.28371256,-3.731589202,-4.288110897,0
448588.5077,4177613.39,54.68244467,18.28740478,-3.731589202,-4.288110897,0
448588.6272,4177613.905,51.67725438,19.35087326,-3.731589202,-4.288110897,0
448588.7354,4177614.445,49.09065867,20.37047428,-3.731589202,-4.288110897,0
448588.8182,4177615.004,46.82900142,21.35428836,-3.731589202,-4.288110897,0
448588.8411,4177615.571,44.85286657,22.29511905,-3.731589202,-4.288110897,0
448588.6743,4177616.367,43.28256864,23.10398924,-3.731589202,-4.583842683,0
448588.6145,4177617.1,42.13103686,23.73547092,-3.731589202,-4.583842683,0
448588.5998,4177617.845,40.99745621,24.39175725,-3.731589202,-4.583842683,0
448588.6547,4177618.592,39.9471423,25.03307977,-3.731589202,-4.583842683,0
448588.7808,4177619.33,38.89071802,25.71307631,-3.731589202,-4.583842683,0
448588.91,4177619.982,37.84943717,26.42047213,-3.731589202,-4.583842683,0
448589.0256,4177620.57,36.85284286,27.13494869,-3.731589202,-4.583842683,0
448589.138,4177621.086,35.69387757,28.01600913,-3.731589202,-4.583842683,0
448589.2502,4177621.555,34.55857208,28.93638075,-3.731589202,-4.583842683,0
448589.3923,4177622.01,33.52219386,29.83098314,-3.731589202,-4.583842683,0
448589.7649,4177622.29,32.56689496,30.70602835,-3.731589202,-4.583842683,0
448590.0631,4177622.626,31.67903498,31.56661813,-3.731589202,-4.583842683,0
448590.3021,4177622.948,30.99399153,32.26431804,-3.731589202,-4.583842683,0
448590.4849,4177623.294,30.55357685,32.7293922,-3.731589202,-4.583842683,0
448590.5805,4177623.661,30.41000085,32.88391884,-3.731589202,-4.583842683,0
448590.6484,4177624.089,30.38464606,32.91135917,-3.731589202,-4.583842683,0
448590.6946,4177624.576,30.50231779,32.78439385,-3.731589202,-4.583842683,0
448590.7006,4177625.119,30.53623802,32.74797634,-3.731589202,-4.583842683,0
448590.6612,4177625.721,30.29001228,33.01418272,-3.731589202,-4.583842683,0
448590.5983,4177626.365,29.96702215,33.37001571,-3.731589202,-4.583842683,0
448590.4639,4177626.994,29.60109606,33.78253285,-3.731589202,-4.583842683,0
448590.2881,4177627.629,29.05040493,34.42292809,-3.731589202,-4.583842683,0
448590.1135,4177628.307,28.28655916,35.3524794,-3.731589202,-4.583842683,0
448589.9409,4177629.034,27.30133919,36.62823984,-3.731589202,-4.879574469,0
448589.781,4177629.815,26.05526528,38.37995849,-3.731589202,-4.879574469,0
448589.6284,4177630.625,24.68257159,40.51441708,-3.731589202,-4.879574469,0
448589.4934,4177631.443,23.16689071,43.16505018,-3.731589202,-4.879574469,0
448589.3963,4177632.263,21.76904905,45.93677922,-3.731589202,-4.879574469,0
448589.3353,4177633.083,20.6816957,48.35193469,-3.731589202,-4.879574469,0
448589.2928,4177633.902,19.80403231,50.49476714,-3.731589202,-4.879574469,0
448589.2546,4177634.692,19.06256309,52.45884277,-3.731589202,-4.879574469,0
448589.2286,4177635.474,18.52219733,53.98927471,-3.731589202,-4.879574469,0
448589.1945,4177636.213,18.12368653,55.17641227,-3.731589202,-4.879574469,0
448589.1453,4177636.941,17.7067665,56.47558518,-3.731589202,-4.879574469,0
448589.0915,4177637.65,17.41399432,57.42507903,-3.731589202,-4.879574469,0
448589.0465,4177638.343,17.19657167,58.15112565,-3.731589202,-4.879574469,0
448589.0341,4177639.03,17.02996876,58.72001375,-3.731589202,-4.879574469,0
448589.0365,4177639.702,16.91631836,59.11451765,-3.731589202,-4.879574469,0
448589.0406,4177640.356,16.78333359,59.58291866,-3.731589202,-4.879574469,0
448589.0366,4177640.99,16.57360953,60.33688666,-3.731589202,-4.879574469,0
448589,4177641.62,16.29823448,61.35633901,-3.731589202,-5.175306255,0
448588.9283,4177642.274,15.97897521,62.58223614,-3.731589202,-5.175306255,0
448588.8338,4177642.947,15.683691,63.76050129,-3.731589202,-5.175306255,0
448588.7242,4177643.6,15.48009202,64.59909918,-3.731589202,-5.175306255,0
448588.5593,4177644.286,15.33126645,65.2261836,-3.731589202,-5.175306255,0
