X,Y,x,y,Z,Conductivity(mS/m),Log10(Conductivity mS/m),ERT_doi
106.9260267,0,460701.1011,4276431.868,-9.916926667,5.228327875,0.718362815,0.416755556
80.66547333,0,460713.5623,4276454.894,-1.21059,5.337779775,0.727360652,0.0175
34.30319,0,460735.5623,4276495.546,-2.573446667,4.79217947,0.680533074,0.026272222
29.99134667,0,460737.6084,4276499.327,-3.17077,5.030377949,0.701600616,0.001833333
5.321193333,0,460749.315,4276520.958,-4.036513333,4.133299914,0.616296919,0.001888889
30.11104,0,460737.5516,4276499.222,-4.91157,4.260975004,0.629508987,0.024272222
106.46641,0,460701.3192,4276432.271,-0.367053333,8.800887834,0.944526486,0.006622222
30.67815667,0,460737.2825,4276498.725,-5.025993333,4.206479594,0.623918786,0.020894444
35.20275333,0,460735.1355,4276494.757,-0.543213333,6.440287139,0.808905231,0.003638889
97.77584,0,460705.443,4276439.891,-8.54597,5.773926082,0.76147122,0.223816667
38.15553333,0,460733.7343,4276492.168,-3.681613333,4.76225354,0.677812513,0.004105556
82.9721,0,460712.4678,4276452.872,-1.591796667,6.591943472,0.819013474,0.018344444
21.51545667,0,460741.6304,4276506.759,-0.238483333,5.836447905,0.766148613,0.0095
106.1593267,0,460701.4649,4276432.541,-9.90027,5.193882438,0.715492115,0.399283333
7.205166667,0,460748.421,4276519.306,-1.507353333,5.410416328,0.733230685,0.027627778
49.21480333,0,460728.4864,4276482.471,-3.808986667,7.556219596,0.878304571,0.001927778
13.34621667,0,460745.5069,4276513.922,-0.87223,4.338953681,0.637385014,0.023255556
1.536756667,0,460751.1108,4276524.277,-5.31651,3.714515834,0.569902214,0.046522222
61.71613333,0,460722.5542,4276471.51,-10.44009333,4.435557755,0.646948239,0.110722222
50.55947,0,460727.8483,4276481.292,-1.883366667,7.461126412,0.872804398,0.008616667
21.81758667,0,460741.487,4276506.494,-9.659026667,2.961022813,0.471441753,0.066422222
83.74672,0,460712.1002,4276452.193,-9.19891,3.29112975,0.517345004,0.079805556
108.30318,0,460700.4476,4276430.661,-8.660863333,5.622766672,0.749950062,0.400555556
39.84711333,0,460732.9316,4276490.685,-9.2254,2.795347078,0.446435739,0.055266667
77.72711333,0,460714.9566,4276457.471,-6.322723333,4.47721427,0.651007879,0.016616667
105.9825767,0,460701.5488,4276432.696,-0.069623333,9.275680649,0.967345788,0.058483333
71.91945,0,460717.7125,4276462.563,-0.504186667,5.217160933,0.717434234,0.001911111
30.35143,0,460737.4375,4276499.011,-5.115623333,4.182738316,0.621460695,0.022533333
36.89812333,0,460734.331,4276493.271,-9.148753333,3.283831112,0.516380813,0.0733
60.03466333,0,460723.3521,4276472.984,-3.291326667,6.806643475,0.832933003,0.000194444
50.99572,0,460727.6413,4276480.91,-0.49698,5.209273173,0.716777132,0.001266667
37.00274667,0,460734.2813,4276493.179,-0.825383333,5.340271984,0.727563377,0.006405556
96.11678,0,460706.2303,4276441.346,-1.18578,5.912200512,0.771749155,0.012527778
28.74702333,0,460738.1989,4276500.418,-4.70102,4.332795807,0.636768222,0.018305556
116.5507233,0,460696.5339,4276423.429,-0.403996667,10.78973059,1.033010601,0.010888889
78.62453667,0,460714.5308,4276456.684,-6.908123333,4.036621359,0.606018014,0.015061111
54.86111333,0,460725.8071,4276477.52,-2.566556667,9.487831666,0.977166971,0.007588889
40.73271333,0,460732.5114,4276489.908,-2.97386,6.612244806,0.820348924,0.011833333
86.61918333,0,460710.7371,4276449.674,-1.016533333,6.109740594,0.786022771,0.012288889
16.24245333,0,460744.1326,4276511.382,-0.59455,4.746946455,0.676414333,0.007027778
62.10814,0,460722.3682,4276471.166,-0.874863333,5.632378063,0.750691798,0.001038889
81.62726333,0,460713.1059,4276454.051,-0.412606667,7.048609183,0.848103431,0.01235
84.93720333,0,460711.5353,4276451.149,-8.995283333,3.451903098,0.538058596,0.0793
96.27738,0,460706.1541,4276441.205,-2.89472,7.206346601,0.857715146,0.011005556
30.41164667,0,460737.409,4276498.958,-3.252863333,4.936526878,0.693421506,0.00545
105.8264367,0,460701.6228,4276432.832,-0.160706667,9.444244909,0.975167241,0.064222222
51.13809333,0,460727.5738,4276480.785,-1.183563333,6.850743402,0.835737701,0.017261111
42.33735667,0,460731.7499,4276488.501,-3.264833333,7.996769945,0.902914602,0.00355
12.00639667,0,460746.1427,4276515.096,-8.37964,3.269151605,0.514435061,0.055922222
116.7330033,0,460696.4474,4276423.269,-0.712683333,9.864580032,0.994078601,0.002022222
2.00698,0,460750.8876,4276523.864,-3.43557,5.430087649,0.73480684,0.012733333
26.75496333,0,460739.1441,4276502.165,-1.118893333,4.60972267,0.663674798,0.011638889
88.00043667,0,460710.0817,4276448.463,-2.390406667,8.421554024,0.925392239,0.000166667
65.44375,0,460720.7854,4276468.241,-10.5987,4.056900134,0.608194317,0.089838889
48.40582667,0,460728.8703,4276483.18,-0.853533333,4.670580676,0.669370878,0.009283333
103.3032133,0,460702.8202,4276435.045,-0.83558,6.967651077,0.843086394,0.006933333
26.69542,0,460739.1724,4276502.217,-7.382476667,3.297630982,0.518202055,0.015066667
32.76153333,0,460736.2939,4276496.898,-9.297916667,3.90755491,0.59190509,0.076022222
114.6236567,0,460697.4484,4276425.119,-2.854883333,8.345882063,0.921472243,0.0459
1.793913333,0,460750.9887,4276524.051,-3.323193333,5.573519007,0.746129487,0.009977778
61.31775,0,460722.7433,4276471.859,-10.59340667,4.425493694,0.645961726,0.113333333
84.87564667,0,460711.5645,4276451.203,-0.939123333,6.314873883,0.800364682,0.013094444
73.77157333,0,460716.8336,4276460.939,-1.57862,5.173207524,0.713759901,0.030583333
87.6321,0,460710.2565,4276448.786,-8.247973333,3.924093743,0.593739374,0.073761111
45.24589667,0,460730.3698,4276485.951,-9.124173333,2.354876164,0.371968074,0.090277778
96.96600333,0,460705.8273,4276440.602,-3.033666667,7.613761783,0.881599285,0.007344444
81.51883333,0,460713.1574,4276454.146,-0.731496667,6.068006086,0.783046008,0.01075
42.11804667,0,460731.854,4276488.694,-3.121136667,7.648889653,0.883598396,0.003505556
8.709146667,0,460747.7073,4276517.988,-1.382726667,4.788019532,0.680155913,0.01835
51.48349,0,460727.4099,4276480.482,-1.40999,7.241380784,0.859821385,0.010655556
57.22973333,0,460724.6831,4276475.443,-3.20777,7.519364054,0.876181112,0.002894444
11.33308,0,460746.4622,4276515.687,-1.792516667,4.806308876,0.681811677,0.051227778
44.45012,0,460730.7474,4276486.649,-7.15445,3.521826414,0.546767946,0.012522222
4.489973333,0,460749.7094,4276521.687,-8.508043333,2.805902114,0.448072516,0.169788889
96.71709,0,460705.9455,4276440.82,-1.48044,5.797678528,0.763254131,0.002383333
32.05361667,0,460736.6298,4276497.519,-2.42753,4.840192572,0.684862641,0.024038889
109.2929833,0,460699.9779,4276429.793,-8.126633333,5.854065408,0.767457571,0.3888
15.89062,0,460744.2995,4276511.691,-0.52043,4.812950919,0.682411433,0.000972222
76.76531,0,460715.413,4276458.314,-0.756753333,4.916091656,0.691619971,0.013705556
110.78422,0,460699.2703,4276428.485,-8.169646667,6.022237473,0.779757877,0.400033333
31.40856333,0,460736.9359,4276498.084,-5.67397,4.056349345,0.608135351,0.017327778
54.71565333,0,460725.8761,4276477.648,-0.762413333,5.560538107,0.745116821,0.002911111
89.7267,0,460709.2626,4276446.949,-0.52202,6.243271314,0.795412209,0.001394444
86.45,0,460710.8174,4276449.822,-0.068646667,8.583984979,0.933688949,0.037833333
43.22318667,0,460731.3296,4276487.725,-0.699646667,4.284471422,0.63189725,0.002033333
50.50298333,0,460727.8751,4276481.342,-3.54431,7.228260068,0.85903377,0.000772222
88.42166667,0,460709.8818,4276448.093,-2.421543333,8.661155169,0.937575819,0.002794444
45.66112667,0,460730.1727,4276485.587,-10.5585,2.070332251,0.316040047,0.099555556
44.98637667,0,460730.4929,4276486.179,-8.04638,2.805453184,0.448003026,0.045488889
97.47693,0,460705.5849,4276440.154,-0.183433333,8.494209413,0.929122964,0.014133333
33.14519333,0,460736.1118,4276496.561,-5.67519,4.051354976,0.607600297,0.016833333
114.8310233,0,460697.35,4276424.937,-8.31361,6.439561783,0.808856314,0.472016667
62.13338333,0,460722.3562,4276471.144,-10.59668667,4.423494578,0.645765499,0.109838889
30.91985667,0,460737.1678,4276498.513,-5.224886667,4.145654245,0.617593078,0.017794444
43.08924333,0,460731.3931,4276487.842,-9.63321,2.455377624,0.390118294,0.089066667
67.01652667,0,460720.0391,4276466.862,-3.095426667,6.431277618,0.808297257,0.004544444
26.255,0,460739.3814,4276502.603,-7.80547,3.211762863,0.506743472,0.028666667
42.58198,0,460731.6338,4276488.287,-3.172416667,8.003100081,0.903258248,0.005222222
6.451093333,0,460748.7788,4276519.968,-6.303356667,3.033999821,0.482015551,0.051066667
22.75843667,0,460741.0406,4276505.669,-2.810416667,5.079752108,0.705842519,0.014016667
55.29094667,0,460725.6031,4276477.143,-0.81513,5.41235399,0.733386194,0.006533333
37.16851333,0,460734.2027,4276493.034,-0.915806667,5.259297294,0.720927721,0.011338889
38.61574,0,460733.5159,4276491.765,-1.10022,5.341743659,0.727683043,0.0082
57.22268667,0,460724.6865,4276475.45,-1.158186667,5.666878872,0.75334393,0.018244444
51.99646333,0,460727.1664,4276480.032,-6.910186667,2.955013408,0.470559456,0.000944444
29.61573,0,460737.7866,4276499.656,-9.869866667,3.806878863,0.580569057,0.1214
39.31481333,0,460733.1842,4276491.152,-0.349746667,6.191955832,0.79182785,0.018888889
84.74223,0,460711.6278,4276451.32,-5.586853333,5.06228304,0.704346424,0.022466667
43.44808667,0,460731.2229,4276487.528,-3.830183333,9.059524428,0.9571054,0.013266667
103.0495067,0,460702.9406,4276435.267,-3.35137,9.053613963,0.956821973,0.010261111
13.71151,0,460745.3336,4276513.601,-1.543633333,4.483187755,0.651586927,0.036994444
90.21833667,0,460709.0293,4276446.518,-3.1905,8.409232968,0.924756384,0.001822222
83.19386667,0,460712.3625,4276452.677,-0.0833,5.946683817,0.774274848,0.016894444
81.46226,0,460713.1842,4276454.196,-0.517946667,6.635957667,0.821903607,0.010455556
106.7712267,0,460701.1745,4276432.004,-6.29503,6.450824238,0.809615209,0.236072222
66.94014667,0,460720.0753,4276466.929,-5.54396,4.30818405,0.634294249,0.018294444
36.54871667,0,460734.4968,4276493.577,-0.432746667,5.377063919,0.730545199,0.025311111
107.37112,0,460700.8899,4276431.478,-0.63907,7.625853076,0.882288434,0.003955556
86.60876333,0,460710.7421,4276449.683,-0.14965,8.534116925,0.931158589,0.03075
99.23022333,0,460704.7529,4276438.616,-8.305726667,5.949898995,0.774509593,0.227383333
101.5478433,0,460703.6531,4276436.584,-0.400476667,6.888299067,0.838111994,0.001672222
26.60011667,0,460739.2176,4276502.3,-2.62202,5.121564954,0.709402685,0.014988889
28.19898667,0,460738.4589,4276500.898,-0.07053,5.764404411,0.760754442,0.043005556
108.91066,0,460700.1593,4276430.128,-1.331303333,8.291412642,0.918628529,1.11E-05
4.827516667,0,460749.5492,4276521.391,-4.367706667,3.968169408,0.598590205,0.010072222
104.2153033,0,460702.3874,4276434.245,-3.858696667,8.2258665,0.915181657,0.027016667
87.34767333,0,460710.3915,4276449.035,-5.426356667,5.477852522,0.738610336,0.009138889
15.92611333,0,460744.2827,4276511.66,-9.656673333,3.121417296,0.494351832,0.07585
26.92666667,0,460739.0627,4276502.014,-7.965703333,3.316364821,0.5206623,0.043133333
54.31869667,0,460726.0645,4276477.996,-1.24343,6.363832254,0.803718723,0.013577778
107.01241,0,460701.0601,4276431.793,-0.667183333,7.416392779,0.870192722,0.002688889
93.75921667,0,460707.349,4276443.413,-0.98111,6.460814771,0.81028729,0.015116667
112.99205,0,460698.2226,4276426.549,-2.66688,8.092144931,0.908063652,0.0242
60.86047333,0,460722.9603,4276472.26,-1.696743333,6.366781901,0.803919973,0.027816667
97.38573667,0,460705.6282,4276440.233,-3.292106667,8.101939248,0.908588982,0.001266667
60.45073333,0,460723.1547,4276472.619,-9.331303333,4.452824859,0.648635614,0.0672
63.38802667,0,460721.7609,4276470.044,-0.825383333,5.284160765,0.722976022,0.00335
66.66679,0,460720.205,4276467.169,-5.38124,4.404704224,0.643916751,0.01945
107.37295,0,460700.889,4276431.476,-6.263633333,6.433949429,0.808477643,0.2381
72.75062,0,460717.3181,4276461.834,-3.062656667,6.280269723,0.797978296,0.013077778
46.02143333,0,460730.0017,4276485.271,-2.796613333,8.638422997,0.936434466,0.014772222
36.35737333,0,460734.5876,4276493.745,-0.712893333,5.573415876,0.74612145,0.007172222
9.670916667,0,460747.2509,4276517.144,-7.388533333,3.231408776,0.5093919,0.052172222
96.31407,0,460706.1367,4276441.173,-1.284806667,5.80441636,0.763758558,0.012127778
105.2242367,0,460701.9086,4276433.36,-6.463433333,6.588598365,0.818793034,0.223
29.14390667,0,460738.0105,4276500.07,-8.776006667,3.679492913,0.565787971,0.077361111
27.62805333,0,460738.7298,4276501.399,-7.765086667,3.440843166,0.536664878,0.038577778
37.14116,0,460734.2156,4276493.058,-1.109516667,4.985322711,0.697693276,0.020594444
92.00750333,0,460708.1803,4276444.949,-3.677196667,7.686946343,0.88575385,0.028848889
15.72617667,0,460744.3776,4276511.835,-9.294636667,3.159242536,0.499582968,0.061983333
55.32377333,0,460725.5876,4276477.115,-2.605196667,9.194036932,0.963506244,0.004011111
50.96616667,0,460727.6553,4276480.935,-1.08607,6.456560295,0.810001211,0.013744444
29.03041,0,460738.0644,4276500.169,-4.61596,4.389603277,0.642425271,0.014927778
26.35491667,0,460739.334,4276502.515,-9.19767,3.276034185,0.515348425,0.091683333
106.1551433,0,460701.4669,4276432.544,-6.996666667,6.17219676,0.790439762,0.274616667
112.24235,0,460698.5783,4276427.207,-3.065276667,8.008691673,0.903561574,0.048233333
84.56032333,0,460711.7141,4276451.479,-9.115023333,3.394449261,0.530769321,0.073355556
5.216853333,0,460749.3645,4276521.05,-2.83923,5.534661287,0.743091048,0.023161111
89.54534,0,460709.3486,4276447.108,-2.83504,8.724904122,0.940760663,0.007294444
96.07164333,0,460706.2517,4276441.386,-1.53657,5.739501147,0.758874147,0.009705556
2.38306,0,460750.7092,4276523.534,-0.89189,5.250704054,0.720217541,0.029311111
83.39185667,0,460712.2686,4276452.504,-0.845806667,6.444261456,0.809173152,0.006144444
55.07589667,0,460725.7052,4276477.332,-2.695573333,9.420561959,0.97407681,0.006555556
36.84055,0,460734.3583,4276493.321,-0.554726667,5.452972421,0.736633301,0.005355556
88.19882667,0,460709.9876,4276448.289,-2.507563333,8.55443482,0.932191322,0.001544444
29.68273,0,460737.7548,4276499.597,-9.341266667,3.790506154,0.578697206,0.111533333
53.03067,0,460726.6757,4276479.125,-9.392386667,2.543394313,0.405413696,0.079755556
95.82325,0,460706.3696,4276441.604,-2.87121,7.165692156,0.855258147,0.008205556
95.14908667,0,460706.6895,4276442.195,-2.46875,6.831004701,0.834484584,0.015438889
12.11610333,0,460746.0906,4276515,-8.03064,3.341758687,0.523975086,0.038488889
35.95785333,0,460734.7771,4276494.095,-4.529016667,4.073198306,0.609935555,0.008288889
33.42899,0,460735.9772,4276496.313,-5.557573333,4.054088843,0.607893262,0.012188889
116.7456167,0,460696.4414,4276423.258,-0.51003,10.47555785,1.02017716,0.009877778
85.02323,0,460711.4945,4276451.073,-5.9937,4.738378487,0.675629748,0.002027778
35.00162667,0,460735.2309,4276494.934,-0.176876667,6.283320448,0.798189209,0.018616667
27.98335333,0,460738.5612,4276501.087,-7.67069,3.502580596,0.544388137,0.030533333
115.68817,0,460696.9432,4276424.185,-2.86368,8.465410671,0.927648031,0.062527778
117.1471167,0,460696.2509,4276422.906,-0.51328,10.32764132,1.014001147,0.036633333
92.38907667,0,460707.9992,4276444.615,-0.98754,5.463765808,0.737492076,0.017127778
10.45896667,0,460746.877,4276516.453,-1.08544,4.162512479,0.619355549,0.027194444
19.28386,0,460742.6894,4276508.715,-0.217993333,6.652603506,0.82299164,0.006394444
89.77832667,0,460709.2381,4276446.904,-2.95506,8.638452846,0.936435967,0.004788889
41.63819667,0,460732.0817,4276489.114,-3.074776667,7.291171551,0.862797317,0.000661111
10.11238333,0,460747.0414,4276516.757,-6.247633333,3.612042376,0.557752837,0.001461111
5.307333333,0,460749.3215,4276520.97,-0.36085,4.518277313,0.654972883,0.083933333
54.69949333,0,460725.8838,4276477.662,-1.216856667,6.444310875,0.809176483,0.009994444
26.45528,0,460739.2863,4276502.427,-1.385293333,4.752813535,0.676950776,0.024594444
36.96536667,0,460734.2991,4276493.212,-2.223323333,4.326198855,0.636106478,0.026211111
27.33892667,0,460738.867,4276501.652,-7.539183333,3.397956347,0.531217795,0.02485
51.85788333,0,460727.2322,4276480.154,-1.3814,6.403067735,0.806388096,0.018494444
86.61746333,0,460710.738,4276449.675,-7.956183333,3.866175131,0.587281523,0.048561111
49.12353,0,460728.5297,4276482.551,-0.996263333,4.783996575,0.67979086,0.017611111
89.74938,0,460709.2518,4276446.929,-3.676493333,8.003686178,0.903290052,0.011938889
49.30127,0,460728.4454,4276482.395,-4.063393333,7.034515554,0.847234194,0.00295
58.72565333,0,460723.9733,4276474.132,-1.389786667,6.307225059,0.799838328,0.01265
19.71603333,0,460742.4843,4276508.336,-2.843536667,5.559218463,0.745013741,0.003833333
87.2623,0,460710.432,4276449.11,-8.704953333,3.73670769,0.572489126,0.105488889
26.97707,0,460739.0387,4276501.97,-9.342976667,3.385465782,0.529618429,0.100766667
105.83424,0,460701.6191,4276432.826,-6.85822,6.257854781,0.796425481,0.2539
77.40069,0,460715.1115,4276457.757,-8.480513333,3.309137691,0.519714838,0.037683333
95.34681,0,460706.5957,4276442.021,-9.14662,5.232302456,0.718692841,0.19885
6.941723333,0,460748.546,4276519.537,-5.963293333,3.142065441,0.497215226,0.025033333
16.4184,0,460744.0491,4276511.228,-2.635766667,5.271944561,0.721970835,0.019705556
109.0996867,0,460700.0696,4276429.962,-1.249493333,8.790956075,0.94403611,0.001094444
94.98750667,0,460706.7662,4276442.336,-9.314416667,5.105458869,0.708034782,0.200716667
41.82327667,0,460731.9939,4276488.952,-3.463963333,7.758541165,0.889780069,0.005044444
44.66946667,0,460730.6433,4276486.457,-8.591673333,2.58111689,0.411807673,0.067716667
36.84987667,0,460734.3539,4276493.313,-0.078193333,4.724472541,0.674353329,0.022672222
42.32024,0,460731.758,4276488.516,-3.517716667,8.227287032,0.915256649,0.002705556
30.58766,0,460737.3254,4276498.804,-8.36343,3.856735839,0.586219894,0.0502
17.24594667,0,460743.6564,4276510.502,-6.95026,3.601576338,0.556492624,0.011111111
15.72436667,0,460744.3784,4276511.836,-0.407796667,5.302225248,0.724458173,0.003122222
36.14692667,0,460734.6874,4276493.929,-4.717793333,4.044592768,0.606874801,0.012433333
42.80795667,0,460731.5266,4276488.089,-9.91426,2.422681102,0.384296252,0.092227778
11.34657333,0,460746.4558,4276515.675,-0.408253333,4.219040072,0.62521365,0.000388889
69.17275333,0,460719.0159,4276464.971,-0.38398,6.171276878,0.790375032,0.01495
98.32343333,0,460705.1832,4276439.411,-2.491553333,7.540569394,0.877404141,0.008244444
54.53676667,0,460725.961,4276477.805,-0.895036667,5.810360524,0.764203081,0.006538889
60.81622,0,460722.9813,4276472.299,-9.164236667,4.478021245,0.65108615,0.061461111
73.47987333,0,460716.9721,4276461.195,-5.830776667,4.696906289,0.671811895,0.01335
95.73090667,0,460706.4134,4276441.684,-9.344976667,5.213237034,0.717107472,0.220238889
16.44296667,0,460744.0374,4276511.206,-6.48486,3.832829457,0.583519496,0.025066667
61.06921667,0,460722.8612,4276472.077,-1.409496667,6.045676172,0.781444881,0.023955556
66.58517,0,460720.2438,4276467.24,-3.107186667,6.331638565,0.801516116,0.006161111
103.28393,0,460702.8293,4276435.062,-0.602903333,7.106081143,0.851630162,0.021083333
71.88263333,0,460717.73,4276462.595,-0.709253333,4.844680042,0.6852651,0.002283333
33.62849,0,460735.8825,4276496.138,-5.781906667,4.016292492,0.603825333,0.015883333
53.42392,0,460726.4891,4276478.78,-9.28013,2.64704073,0.422760624,0.075616667
61.48561333,0,460722.6636,4276471.712,-1.415316667,6.09297267,0.78482923,0.026066667
30.83831333,0,460737.2065,4276498.584,-9.636686667,3.903821244,0.591489923,0.096016667
74.12564,0,460716.6656,4276460.629,-1.58341,5.136576958,0.710673799,0.031927778
117.3401633,0,460696.1593,4276422.737,-0.422466667,10.42457957,1.018058549,0.065473889
85.99377667,0,460711.0339,4276450.222,-2.784966667,6.945574547,0.841708177,0.006422222
116.3699633,0,460696.6197,4276423.588,-8.39385,6.496062314,0.812650182,0.488377778
96.96417333,0,460705.8282,4276440.603,-3.285016667,7.873350543,0.896159588,0.004116667
96.08364333,0,460706.246,4276441.375,-9.187043333,5.33031538,0.726752906,0.218583333
15.04081,0,460744.7028,4276512.436,-0.19404,4.716315954,0.673602891,0.002655556
54.51794667,0,460725.9699,4276477.821,-1.121486667,6.194953195,0.792038029,0.012138889
76.59412,0,460715.4943,4276458.464,-0.897223333,4.772942532,0.678786205,0.017761111
76.80144333,0,460715.3959,4276458.282,-3.33962,7.154633158,0.854587371,0.007372222
79.74838333,0,460713.9975,4276455.698,-3.410556667,6.119851415,0.786740878,0.013772222
77.10964333,0,460715.2496,4276458.012,-6.270886667,4.515289742,0.654685624,0.00895
66.94526333,0,460720.0729,4276466.925,-3.357326667,6.19674594,0.792163691,0.000561111
30.84645,0,460737.2026,4276498.577,-5.521146667,4.068489936,0.609433246,0.0162
76.22466667,0,460715.6696,4276458.788,-5.699953333,5.120056624,0.709274764,0.0198
5.48999,0,460749.2349,4276520.81,-2.816636667,5.457158441,0.736966563,0.022205556
85.62593667,0,460711.2085,4276450.545,-5.395883333,5.232839648,0.718737427,0.017194444
109.6222967,0,460699.8216,4276429.504,-8.596926667,5.757341748,0.760222009,0.418733333
7.351533333,0,460748.3515,4276519.178,-0.46871,4.696685249,0.671791457,0.016405556
102.54372,0,460703.1806,4276435.711,-3.34663,9.256452326,0.966444569,0.009372222
70.33684667,0,460718.4635,4276463.951,-3.030976667,6.122594922,0.786935527,0.005316667
108.9753567,0,460700.1286,4276430.071,-8.951033333,5.592757647,0.747626,0.436683333
21.72453667,0,460741.5312,4276506.575,-5.88679,3.533839374,0.548246805,0.018388889
17.57078,0,460743.5022,4276510.217,-6.90004,3.597790741,0.5560359,0.015038889
56.44751667,0,460725.0543,4276476.129,-3.625996667,7.646255472,0.883448804,0.0002
90.16165,0,460709.0562,4276446.568,-0.912923333,6.415852597,0.807254378,0.006816667
15.84026,0,460744.3234,4276511.735,-0.715713333,4.558270537,0.658800097,0.006233333
99.51535333,0,460704.6176,4276438.366,-6.130196667,7.819028889,0.893152818,0.09845
102.5279267,0,460703.1881,4276435.725,-6.258096667,7.21779122,0.858404316,0.149111111
55.98103667,0,460725.2757,4276476.538,-0.64368,6.187408562,0.791508794,0.000861111
102.2829767,0,460703.3043,4276435.939,-2.982156667,9.043712422,0.956346744,0.001611111
4.402673333,0,460749.7508,4276521.764,-1.00979,5.132537253,0.71033211,0.005916667
106.6384367,0,460701.2375,4276432.12,-0.661083333,6.990301306,0.844495896,0.014
83.40542333,0,460712.2622,4276452.492,-9.667886667,3.178085953,0.502165639,0.099633333
37.15485667,0,460734.2091,4276493.046,-2.11987,4.359385471,0.639425272,0.035483333
102.53541,0,460703.1845,4276435.718,-3.11029,9.122569383,0.960117175,0.003183333
84.09732,0,460711.9338,4276451.885,-1.011856667,6.407952423,0.806719279,0.019805556
53.02619667,0,460726.6778,4276479.129,-9.745896667,2.51602589,0.400715106,0.092111111
60.45285333,0,460723.1537,4276472.617,-9.730823333,4.428000033,0.646207615,0.0793
14.24046667,0,460745.0826,4276513.138,-1.191896667,4.302410404,0.633711835,0.040394444
50.99948667,0,460727.6395,4276480.906,-2.843286667,8.330252528,0.920658167,0.003905556
77.41553667,0,460715.1045,4276457.744,-6.441563333,4.388077156,0.642274255,0.006211111
44.99436333,0,460730.4891,4276486.172,-1.318546667,3.465150668,0.539722123,0.036172222
31.81843333,0,460736.7414,4276497.725,-2.505203333,4.820937137,0.683131469,0.019794444
87.06070667,0,460710.5276,4276449.287,-5.53528,5.321095665,0.726001067,0.003233333
90.02132333,0,460709.1227,4276446.691,-2.83248,8.618826948,0.935448161,0.002927778
58.79661,0,460723.9396,4276474.07,-0.184283333,5.296404822,0.723981172,0.016194444
110.40971,0,460699.448,4276428.814,-8.625683333,5.856661147,0.767650097,0.42075
38.75772667,0,460733.4485,4276491.64,-4.204466667,4.945337454,0.694195932,0.002494444
80.15207333,0,460713.8059,4276455.344,-6.098023333,4.551277491,0.658133315,0.020788889
15.96959667,0,460744.262,4276511.621,-0.86635,4.460593577,0.649392655,0.010572222
115.43488,0,460697.0634,4276424.407,-1.349543333,8.62727539,0.935873661,0.009427778
26.98488667,0,460739.035,4276501.963,-7.623503333,3.333960562,0.522960458,0.028616667
43.24931333,0,460731.3172,4276487.702,-0.50569,5.389148529,0.731520153,0.003061111
8.500113333,0,460747.8065,4276518.171,-2.58751,5.185003787,0.714749078,0.005533333
24.84079667,0,460740.0525,4276503.843,-8.772286667,3.064929959,0.486420554,0.075972222
104.4288567,0,460702.286,4276434.058,-5.937846667,7.021117485,0.84640624,0.170433333
6.12647,0,460748.9328,4276520.252,-6.352013333,3.013757956,0.47910837,0.048055556
40.51654333,0,460732.6139,4276490.098,-3.096636667,6.550196745,0.816254345,0.007961111
44.60007667,0,460730.6762,4276486.517,-1.278186667,3.337713192,0.523449015,0.03555
101.7784267,0,460703.5437,4276436.382,-2.967756667,9.015301852,0.954980272,0.001083333
75.74272667,0,460715.8983,4276459.211,-4.418296667,6.62312141,0.821062716,0.024683333
89.09584,0,460709.5619,4276447.502,-6.127606667,5.257764535,0.720801133,0.002105556
96.05550667,0,460706.2594,4276441.4,-2.986586667,7.29833514,0.863223802,0.007727778
107.4991833,0,460700.8291,4276431.366,-0.178483333,9.77210761,0.989988241,0.031627778
12.02812333,0,460746.1324,4276515.077,-0.182276667,4.337601041,0.637249604,0.013144444
2.494866667,0,460750.6561,4276523.436,-0.513513333,4.30984418,0.634461569,0.045133333
41.85948,0,460731.9767,4276488.92,-3.216213333,7.601956105,0.880925358,0.000383333
50.53792667,0,460727.8586,4276481.311,-2.828756667,8.187863654,0.913170602,0.008083333
100.2088167,0,460704.2885,4276437.758,-3.05206,8.981185942,0.953333688,0.005461111
105.4972433,0,460701.7791,4276433.121,-0.415066667,8.602624885,0.934630986,0.034188889
18.80404667,0,460742.917,4276509.136,-0.917683333,4.819399974,0.682992971,0.017027778
28.89760667,0,460738.1274,4276500.286,-8.471173333,3.639683027,0.561063563,0.068916667
86.79770667,0,460710.6524,4276449.517,-5.392,5.399084682,0.732320139,0.007522222
15.58835667,0,460744.443,4276511.956,-9.907153333,3.104995388,0.492060959,0.085272222
61.69987333,0,460722.5619,4276471.524,-1.699553333,6.48398472,0.811841983,0.029411111
6.61753,0,460748.6998,4276519.822,-6.002556667,3.112308589,0.493082651,0.034538889
98.11738333,0,460705.281,4276439.592,-8.06201,6.019365382,0.779550706,0.191188889
52.10985667,0,460727.1126,4276479.933,-1.178956667,5.476504345,0.738503437,0.019033333
61.89413,0,460722.4698,4276471.354,-1.409146667,6.148729276,0.788785372,0.024005556
61.27835333,0,460722.762,4276471.893,-1.50867,6.181687332,0.791107035,0.028383333
29.11459,0,460738.0244,4276500.096,-1.33816,4.439329153,0.647317347,0.031877778
30.69941667,0,460737.2724,4276498.706,-2.879863333,4.932309965,0.693050361,0.013
16.31960333,0,460744.096,4276511.315,-0.993286667,4.605116127,0.663240586,0.017833333
89.37478667,0,460709.4295,4276447.258,-0.904383333,6.349384132,0.802731602,0.029372222
24.10322,0,460740.4025,4276504.49,-0.490623333,5.17652306,0.714038153,0.000383333
