x,y,HCP1.0,HCP1.0_inph,PRP1.1,PRP1.1_inph,HCP2.0,HCP2.0_inph,PRP2.1,PRP2.1_inph,HCP4.0,HCP4.0_inph,PRP4.1,PRP4.1_inph,,,,,,,
460638.5488,4276444.149,9.9,0.15,1.4,-1.78,5.1,0.13,2.5,-6.26,6.1,-0.51,3.6,-17.69,,,,,,,
460639.5009,4276443.789,10.8,0.15,0.9,-1.82,4.3,0.08,3.3,-6,6,-0.48,3.9,-16.49,,,,,,,
460640.4099,4276443.333,11.8,0.16,0.2,-1.84,4,-0.03,4.8,-5.7,6,-0.74,4.5,-15.02,,,,,,,
460641.319,4276442.876,11.1,0.17,1.6,-1.86,5.1,0.09,4.4,-5.77,6.3,-0.8,5,-15.48,,,,,,,
460642.3515,4276442.403,11.6,0.19,2.2,-1.87,4.4,0.17,4.3,-6.13,6.7,-0.78,6,-16.17,,,,,,,
460643.3832,4276441.929,12.5,0.2,2.3,-1.84,4.8,0.09,4.2,-6.28,6.8,-0.72,6.4,-17.22,,,,,,,
460644.4157,4276441.455,12.8,0.22,1.8,-1.85,4.1,0.07,5.1,-6.36,7.1,-0.74,6.7,-18.06,,,,,,,
460645.4247,4276440.972,11.1,0.01,1.6,-1.91,3.7,-0.17,5.6,-6.17,7.4,-1.04,6.9,-16.82,,,,,,,
460646.4328,4276440.488,10.5,0,0.4,-1.93,4.7,0.05,5.4,-5.85,7.6,-0.91,6.6,-14.45,,,,,,,
460647.4418,4276440.004,12.8,0.27,1,-1.9,3.9,-0.22,6,-6.17,7.8,-0.94,7,-16.63,,,,,,,
460648.389,4276439.536,12.9,0.3,-0.1,-1.94,4.4,0,5.9,-6.16,7.7,-0.95,7.1,-16.66,,,,,,,
460649.3363,4276439.067,12.6,0.35,-1.7,-2,3.9,-0.12,6.6,-5.88,7.8,-1.28,7,-16.3,,,,,,,
460650.2836,4276438.598,13,0.35,-2,-2.03,3.5,-0.15,6.8,-5.88,7.8,-1.02,7.1,-15.28,,,,,,,
460651.2541,4276438.253,13.1,0.38,-2.9,-2.07,2.8,-0.17,7.1,-6.16,8,-1.07,7.2,-17.43,,,,,,,
460652.2246,4276437.908,11.9,0.38,-2.8,-2.11,2.9,-0.22,6.6,-6.28,7.8,-0.97,7,-17.07,,,,,,,
460653.1951,4276437.563,9.3,0.35,-4,-2.21,2.9,-0.3,7,-6,7.9,-1.16,7.2,-14.95,,,,,,,
460654.0855,4276437.396,9.6,0.33,-3.4,-2.16,3.3,-0.17,6.8,-6.05,8,-1.17,6.9,-17.04,,,,,,,
460654.9759,4276437.229,10,0.31,-2.5,-2.13,3.4,-0.26,6.7,-6.24,7.9,-1.05,6.4,-16.72,,,,,,,
460655.8664,4276437.062,10.9,0.27,-0.9,-2.01,4.1,-0.06,6,-6.18,7.8,-0.99,6.4,-16.41,,,,,,,
460656.7104,4276436.838,12.2,0.24,0.7,-1.95,4.9,0.08,5.4,-6.17,8,-0.91,6.3,-16.93,,,,,,,
460657.5553,4276436.613,12.8,0.25,0.3,-1.93,5.3,0.12,4.6,-6.45,7.9,-0.89,6.3,-17.89,,,,,,,
460658.3993,4276436.388,12.5,0.26,0.7,-1.86,4.8,0.1,4.3,-6.17,7.9,-0.85,6.4,-16.62,,,,,,,
460659.2848,4276436.097,11.5,0.24,1.7,-1.87,4.7,0.19,4.1,-6.23,7.9,-0.84,6.3,-16.74,,,,,,,
460660.1694,4276435.806,11.1,0.22,1.8,-1.86,5.7,0.24,3.9,-6.41,7.9,-0.76,6.3,-17.06,,,,,,,
460661.0549,4276435.515,11.8,0.24,2,-1.9,5.3,0.1,3.9,-6.6,7.8,-0.76,6.9,-18.7,,,,,,,
460662.0442,4276435.276,12,0.24,2.2,-1.94,4,-0.01,4,-6.77,8.1,-0.78,6.6,-18.94,,,,,,,
460663.0343,4276435.037,12.2,0.2,2.9,-1.9,3.5,0.05,1.5,-6.69,8,-0.71,5.6,-17.72,,,,,,,
460664.0236,4276434.798,11.2,0.3,2.2,-1.82,2.9,0,3.6,-6.18,8.3,-0.65,5.7,-17.53,,,,,,,
460665.0732,4276434.597,11.1,0.27,1.3,-1.82,3.2,0.02,4.5,-5.7,8.2,-0.89,5.6,-15.33,,,,,,,
460666.1236,4276434.397,12.1,0.22,1.9,-1.87,3.6,0.02,3.9,-5.93,8.1,-0.87,5.7,-15.69,,,,,,,
460667.1731,4276434.196,12.2,0.22,1.7,-1.89,3.2,-0.06,4.4,-6.16,8.3,-0.78,6.2,-16.98,,,,,,,
460668.1893,4276433.933,12.8,0.27,1.4,-1.9,2.1,-0.1,5.3,-6.24,8.2,-0.85,6.5,-17.42,,,,,,,
460669.2046,4276433.669,11.6,0.27,1.2,-1.89,2.3,-0.09,5.6,-6.41,8.4,-0.92,6.8,-17.71,,,,,,,
460670.2208,4276433.406,2.7,0.1,-1.5,-1.89,1.9,-0.1,5.1,-5.99,7.9,-0.99,6.1,-16.08,,,,,,,
460671.2496,4276433.245,4.8,0.15,-0.4,-1.9,2.4,-0.09,5,-5.84,8.2,-0.95,6.2,-14.85,,,,,,,
460672.2785,4276433.082,12.5,0.23,0.9,-1.88,1.8,-0.17,6,-5.93,8.4,-0.9,6.6,-15.79,,,,,,,
460673.284,4276432.778,12.4,0.21,1.6,-1.87,4.1,-0.05,5.6,-6.1,7.9,-0.96,6.3,-17.05,,,,,,,
460674.2886,4276432.474,12.8,0.24,1.4,-1.87,3.8,-0.1,5.9,-5.99,8.5,-0.89,7,-16.34,,,,,,,
460675.2942,4276432.171,12.9,0.25,0.8,-1.9,3.5,-0.16,7,-5.98,8.9,-0.91,7.2,-16.7,,,,,,,
460676.2997,4276431.866,13.4,0.22,1.3,-1.93,4.9,-0.06,7.6,-5.85,9.3,-0.84,7.5,-16.29,,,,,,,
460677.3043,4276431.562,13.8,0.29,1.3,-1.96,5.3,0.02,8.3,-5.61,9.7,-0.85,7.9,-14.65,,,,,,,
460678.3099,4276431.259,14.2,0.29,0.2,-2.04,4.9,-0.03,9.1,-5.65,9.8,-1.02,8.2,-14.93,,,,,,,
460679.3154,4276430.955,13.4,0.2,0.9,-2.03,6.3,-0.11,10.1,-6.2,9.7,-0.94,8.9,-16.58,,,,,,,
460680.32,4276430.651,13.2,0.16,1.4,-2.01,6.6,-0.1,10.6,-6,9.4,-0.91,9.1,-17.62,,,,,,,
460681.3255,4276430.346,15.7,0.25,1.5,-2.03,6.6,-0.13,11.4,-5.55,8.7,-1.01,9.4,-14.46,,,,,,,
460682.3311,4276430.043,17,0.26,2.2,-1.96,6.1,-0.21,12.1,-5.68,8.4,-0.94,9.9,-14.46,,,,,,,
460683.3357,4276429.739,17.8,0.24,2.4,-1.93,6.7,-0.04,12.1,-5.94,8.6,-0.84,10.5,-16.8,,,,,,,
460684.3412,4276429.435,17.7,0.21,3,-1.92,7.7,-0.04,12.1,-5.99,9.2,-0.76,11,-17.04,,,,,,,
460685.3398,4276428.95,17.1,0.17,3,-1.98,8.5,-0.02,11.1,-6.04,9.6,-0.78,10.2,-16.65,,,,,,,
460686.3392,4276428.464,16.3,0.09,1.9,-1.96,9.6,0.17,9.2,-5.87,10,-0.75,9.3,-16.56,,,,,,,
460687.2684,4276427.86,15.5,0.13,2.3,-1.92,10.2,0.16,9.2,-6.12,10.6,-0.61,9.5,-17.15,,,,,,,
460688.1984,4276427.257,15.3,0.13,1.7,-1.93,10.3,0.22,8.2,-6.23,10.9,-0.6,8.9,-17.93,,,,,,,
460688.9747,4276426.697,15.5,0.14,1.7,-1.93,10,0.17,9,-6.16,11.1,-0.7,9.6,-17.54,,,,,,,
460689.7509,4276426.136,15.6,0.17,2.9,-1.94,9.4,0.1,9.6,-6.1,10.6,-0.68,10.2,-17.56,,,,,,,
460690.6014,4276425.645,16.5,0.2,3.1,-1.88,8,0.01,10.1,-6.15,10.3,-0.68,10.6,-17.5,,,,,,,
460691.4511,4276425.153,17.3,0.24,3,-1.94,7.2,-0.04,10.3,-6.15,10.2,-0.81,10.4,-17.4,,,,,,,
460692.3016,4276424.662,16.4,0.27,1.1,-1.98,6.1,-0.13,10.1,-6.29,10.1,-0.89,10.3,-17.34,,,,,,,
460693.1421,4276424.422,15.2,0.25,-0.3,-2,6.2,-0.18,10.4,-6.32,10.3,-0.91,10,-17.89,,,,,,,
460693.9835,4276424.182,15,0.32,-0.7,-2.09,6,-0.16,9.8,-6.5,10.1,-0.93,9.3,-18.05,,,,,,,
460694.8239,4276423.943,14.1,0.39,-3.8,-2.17,5.5,-0.15,10.4,-6.65,10.1,-0.86,8.9,-18.04,,,,,,,
460695.6033,4276424.201,13.5,0.27,-2.6,-2.04,6.1,-0.06,10.1,-6.3,10.5,-0.85,8.9,-17.19,,,,,,,
460696.3836,4276424.46,12.5,0.17,-0.6,-1.99,6.3,-0.04,9.4,-6.11,10.4,-0.85,8.7,-16.78,,,,,,,
460697.1629,4276424.719,13.3,0.14,0.8,-1.94,7.3,0.04,8.7,-6.3,10.1,-0.85,8,-17.53,,,,,,,
460697.6407,4276425.237,13,0.13,1,-1.93,7.6,0.05,7.4,-6.48,9.9,-0.82,7.5,-17.91,,,,,,,
460698.1194,4276425.756,12.9,0.2,-0.5,-1.92,5.9,-0.03,7.1,-6.49,9.6,-0.85,7.1,-17.69,,,,,,,
460698.5971,4276426.274,13.6,0.3,-2.5,-1.98,4.7,-0.04,8.6,-6.36,9.8,-0.88,7.8,-17.42,,,,,,,
460698.5634,4276427.028,11.7,0.15,-0.8,-1.97,6.8,-0.01,9.9,-6.1,9.9,-0.81,8.5,-16.47,,,,,,,
460698.5306,4276427.782,2.6,-0.02,2,-1.96,7.3,0.03,8.4,-6.53,9.9,-0.87,7.4,-18.68,,,,,,,
460698.4969,4276428.535,0.5,-0.09,4.9,-1.93,7.9,0.02,9.3,-6.36,9.5,-0.85,8.2,-18.23,,,,,,,
460698.3325,4276428.925,10.4,0.06,3.2,-1.94,8.1,0.07,7.7,-6.51,9.5,-0.87,7.7,-18.33,,,,,,,
460698.1691,4276429.315,12.7,0.11,1.8,-1.89,7.9,0.09,5.8,-6.46,9.4,-0.96,6.2,-17.82,,,,,,,
460697.7756,4276429.828,14.2,0.28,-2.3,-1.9,5.5,0.02,4.9,-6.57,8.9,-1.04,5.9,-17.85,,,,,,,
460697.3821,4276430.341,17.6,0.31,-2.2,-1.81,3,-0.1,6.9,-5.93,9,-0.82,6.8,-15.63,,,,,,,
460696.7614,4276430.848,15.1,0.15,0.9,-1.82,4.3,-0.13,9,-5.49,9.4,-0.7,8.2,-15.29,,,,,,,
460696.1407,4276431.355,14.7,0.17,0.8,-1.85,6.3,-0.04,7.9,-5.7,9.9,-0.7,8.4,-15.38,,,,,,,
460695.52,4276431.862,14,0.14,2.4,-1.83,7.8,0.1,6.5,-5.77,10.6,-0.69,8.4,-15.39,,,,,,,
460694.7397,4276432.468,15,0.15,3.5,-1.81,8.3,0.12,7.2,-5.59,10.8,-0.71,9.1,-14.05,,,,,,,
460693.9593,4276433.074,15.8,0.16,4.2,-1.84,8.6,0.12,8,-5.78,10.5,-0.68,9.4,-15.73,,,,,,,
460693.179,4276433.679,16.9,0.16,4.1,-1.84,7.3,0.09,9.5,-5.67,10.1,-0.71,9.7,-15.02,,,,,,,
460692.1813,4276434.17,17.5,0.2,5.5,-1.86,6.6,0.04,10.2,-5.89,9.2,-0.74,10.3,-15.45,,,,,,,
460691.1846,4276434.661,17.5,0.18,5.4,-1.89,8.4,0.07,10.5,-6.08,9.3,-0.77,11,-15.66,,,,,,,
460690.2046,4276435.203,17.3,0.18,5.3,-1.9,9.5,0.08,10.3,-6.36,9.7,-0.68,12,-17.56,,,,,,,
460689.2255,4276435.746,16.9,0.21,5.1,-1.87,8.2,-0.02,10.6,-6.39,10.3,-0.65,12.3,-18.68,,,,,,,
460688.2455,4276436.288,17.6,0.25,4.1,-1.89,6.8,-0.04,10.7,-6.48,10.2,-0.68,11.8,-18.53,,,,,,,
460687.3387,4276436.838,17.7,0.28,3.1,-1.93,7.3,-0.13,11.7,-6.11,10.4,-0.86,11.7,-16.93,,,,,,,
460686.4319,4276437.389,18.4,0.31,3.1,-1.98,7.4,-0.1,11.8,-6.14,10.1,-0.82,11.7,-17.08,,,,,,,
460685.525,4276437.939,12.6,0.42,1.9,-2.07,5.4,-0.1,10.6,-6.28,9.9,-0.79,11.1,-17.52,,,,,,,
460684.6483,4276438.413,14.2,0.26,-1.3,-2.18,5.4,-0.19,11,-6.2,9.8,-1.01,11,-17.74,,,,,,,
460683.7724,4276438.887,15,0.4,-2.2,-2.23,4.6,-0.31,12.1,-5.82,9.2,-1.06,10.6,-14.86,,,,,,,
460682.8957,4276439.362,11.8,0.38,-3.2,-2.3,5.2,-0.28,11.9,-5.96,8.9,-1.22,10.5,-15.07,,,,,,,
460682.0481,4276439.74,5.6,0.08,0.5,-2.14,6,-0.19,10.9,-6.23,9.1,-1.14,10,-17.99,,,,,,,
460681.2004,4276440.118,8,0.14,0.5,-2.12,6.2,-0.2,10.8,-6.14,9.5,-1.1,10.3,-17.64,,,,,,,
460680.3853,4276440.546,12.1,0.18,0.5,-2.04,6.4,0.04,9.4,-6.51,9.6,-0.76,9.2,-18.35,,,,,,,
460679.571,4276440.974,10.3,0.14,-0.2,-1.96,6.4,-0.02,8.3,-6.15,9.2,-0.86,8.7,-17.95,,,,,,,
460678.8095,4276441.339,10.3,0.15,0.4,-1.96,6.4,0.06,8,-5.67,9.3,-0.83,8.2,-15.99,,,,,,,
460678.0479,4276441.703,9.9,0.12,0,-1.99,6.3,0,7.7,-6.03,9.2,-0.83,8.1,-15.98,,,,,,,
460677.2696,4276442.176,11.1,0.15,-0.2,-1.98,6.4,0.09,6.9,-6.04,9.4,-0.79,7.4,-16.74,,,,,,,
460676.492,4276442.649,11,0.13,-0.7,-2.01,6.3,0.04,7.1,-6.26,9.1,-0.84,7.2,-18.71,,,,,,,
460675.7136,4276443.121,9.5,0.1,-0.3,-2.03,5.9,0.02,6.7,-6.4,9,-0.81,7.2,-18.27,,,,,,,
460674.9361,4276443.594,11.8,0.18,-1.3,-1.99,5.1,0.02,6.9,-5.98,8.7,-0.83,7.1,-16.54,,,,,,,
460674.1577,4276444.066,12.8,0.17,-0.8,-1.94,4.2,0.04,6.9,-5.99,8.5,-0.74,6.6,-17.23,,,,,,,
460673.3802,4276444.54,11.9,0.18,1.2,-1.93,5.1,0.1,5.5,-6.14,8.7,-0.71,6.5,-17.42,,,,,,,
460672.6018,4276445.012,12.1,0.18,1,-1.88,5.1,0.08,5.2,-6.09,8.8,-0.65,6.7,-17.73,,,,,,,
460671.8243,4276445.484,12,0.2,1.3,-1.91,5.1,0.1,4.4,-6.37,8.8,-0.66,6.5,-18.2,,,,,,,
460671.0468,4276445.957,11.1,0.22,1.2,-1.89,4.9,0.14,4,-6.4,8.8,-0.7,6.3,-18.31,,,,,,,
460670.2684,4276446.429,11.3,0.2,1.4,-1.89,4.7,0.14,3.9,-6.49,8.5,-0.72,6,-18.8,,,,,,,
460669.49,4276446.902,11.2,0.2,1.6,-1.87,4.6,0.18,4,-6.21,8.2,-0.7,5.8,-17.41,,,,,,,
460668.7125,4276447.374,11.2,0.22,1.9,-1.89,4.9,0.2,3.7,-6.08,8.2,-0.7,6.2,-15.81,,,,,,,
460667.7949,4276447.862,10.7,0.21,1.5,-1.85,4.7,0.12,2.8,-6.17,8.2,-0.67,5.8,-17.72,,,,,,,
460666.8782,4276448.349,11.2,0.19,2,-1.93,4.6,0.02,3.2,-6.3,8.3,-0.61,6,-17.98,,,,,,,
460666.0536,4276448.805,11.5,0.2,1.7,-1.93,5.3,0.15,3.4,-6.56,8,-0.63,5.7,-17.88,,,,,,,
460665.2298,4276449.261,10.9,0.22,1.4,-1.88,4.5,0.17,3.8,-6.34,7.9,-0.71,5.9,-18.34,,,,,,,
460664.4052,4276449.717,11.4,0.22,1.7,-1.87,4.5,0.13,3.8,-6.27,8,-0.71,5.9,-17.34,,,,,,,
460663.5583,4276450.231,10.5,0.22,1.5,-1.87,4.4,0.16,3.6,-6.34,8.1,-0.62,5.8,-17.56,,,,,,,
460662.7113,4276450.744,10.6,0.21,1.7,-1.87,5.1,0.16,3,-6.2,8.2,-0.73,5.9,-16.51,,,,,,,
460661.7199,4276451.266,11.1,0.2,1.9,-1.88,5,0.23,2.5,-6.29,8,-0.75,5.7,-16.69,,,,,,,
460660.7294,4276451.788,11.2,0.19,1.8,-1.9,3.9,0.1,3.3,-6.37,8,-0.72,5.5,-18.32,,,,,,,
460659.738,4276452.31,11.6,0.19,1.7,-1.9,4.1,0.11,3.8,-6.44,8,-0.69,5.7,-18.35,,,,,,,
460658.7745,4276452.822,11.7,0.2,1.5,-1.92,3.8,0.06,4.8,-6.22,8.1,-0.77,6,-17.17,,,,,,,
460657.8109,4276453.335,11,0.21,1.2,-1.88,4,0.1,4.8,-5.93,7.8,-0.72,5.8,-16.56,,,,,,,
460656.8473,4276453.847,10.9,0.22,1.4,-1.9,4.8,0.16,4.8,-6.1,7.7,-0.69,5.7,-16.37,,,,,,,
460655.9676,4276454.428,11.3,0.18,1.5,-1.89,5.2,0.22,4.6,-6.13,7.5,-0.66,5.7,-17.85,,,,,,,
460655.0888,4276455.009,10.8,0.2,1.4,-1.92,5.4,0.14,4.1,-6.31,7.6,-0.65,6.1,-17.84,,,,,,,
460654.1845,4276455.551,11.1,0.19,1.4,-1.9,5.1,0.14,3.4,-6.3,8.1,-0.64,5.9,-17.75,,,,,,,
460653.2794,4276456.093,11.3,0.19,1.4,-1.91,4.9,0.12,3.6,-6.29,8.2,-0.68,5.8,-17.89,,,,,,,
460652.3751,4276456.634,11.3,0.19,1.7,-1.91,4.4,0.13,3.9,-6.39,7.9,-0.65,5.6,-18.44,,,,,,,
460651.5421,4276457.148,11.4,0.2,2.1,-1.93,4.7,0.12,4.2,-6.45,7.5,-0.63,6,-18.33,,,,,,,
460650.7082,4276457.661,11.4,0.2,1.5,-1.9,3.5,0.06,4.2,-6.53,7.3,-0.65,5.5,-18.57,,,,,,,
460649.8752,4276458.174,11.3,0.19,1.9,-1.9,3.8,0.08,3.8,-6.46,7.2,-0.56,6,-18.25,,,,,,,
460648.9781,4276458.572,11.2,0.2,1.7,-1.9,4.6,0.13,2.9,-6.4,7.8,-0.7,5.8,-17.02,,,,,,,
460648.0801,4276458.97,11,0.19,1.9,-1.89,5.5,0.18,1.9,-6.43,7.6,-0.7,5.2,-17.98,,,,,,,
460647.183,4276459.367,10.7,0.17,2.1,-1.91,4.2,0.18,2.6,-6.46,7,-0.68,5.1,-18.12,,,,,,,
460646.2276,4276459.779,10.2,0.15,2.2,-1.97,5,0.36,2.9,-6.06,6.2,-0.5,4.7,-15.95,,,,,,,
460645.2713,4276460.19,9.6,0.18,1.4,-1.93,5.3,0.41,2.8,-6.24,5.8,-0.55,4.6,-15.98,,,,,,,
460644.316,4276460.602,9.3,0.21,1.4,-1.91,5.4,0.35,2.3,-6.29,6.2,-0.51,4.8,-17.09,,,,,,,
460643.682,4276461.427,9.5,0.19,1.3,-1.91,5.1,0.33,2.1,-5.97,6.7,-0.45,4.5,-15.14,,,,,,,
460643.0481,4276462.252,8.7,0.2,0.7,-1.91,4.5,0.35,1.5,-6,6.6,-0.69,3.6,-15.46,,,,,,,
460643.2461,4276463.045,8,0.19,-0.3,-1.92,4.5,0.45,1.7,-6.03,6.6,-0.65,3.4,-15.89,,,,,,,
460643.4433,4276463.839,8.6,0.19,0.5,-1.9,5,0.41,2.3,-6.01,6.5,-0.59,3.3,-16.1,,,,,,,
460643.6413,4276464.632,9.3,0.18,0.2,-1.86,4.7,0.39,1.8,-6.11,6,-0.49,2.6,-16.68,,,,,,,
460644.3365,4276464.41,9.1,0.18,-0.2,-1.72,4.4,0.33,1,-6.04,5.8,-0.43,2,-16.07,,,,,,,
460645.0317,4276464.188,10.1,0.17,-0.2,-1.77,4.8,0.35,1.2,-6.24,6.1,-0.34,2,-16.63,,,,,,,
460645.6087,4276464.004,9,0.18,0.1,-1.83,4.7,0.39,1.7,-6.15,6,-0.38,3.3,-16.58,,,,,,,
460646.1866,4276463.819,9.4,0.16,0.4,-1.81,5.3,0.35,1.5,-5.91,6.4,-0.42,2.9,-15.92,,,,,,,
460646.7636,4276463.634,9.5,0.16,0.8,-1.82,5.6,0.32,2.1,-5.84,6.7,-0.52,3.1,-15.79,,,,,,,
460647.4995,4276463.383,10.2,0.13,1.1,-1.9,5.9,0.31,2.5,-5.96,7,-0.49,3.8,-15.91,,,,,,,
460648.2355,4276463.132,10.4,0.12,1.4,-1.81,5.9,0.27,2.5,-6.38,6.8,-0.12,3.4,-17.67,,,,,,,
460648.9715,4276462.881,10.7,0.14,1.2,-1.68,6.3,0.31,2.7,-6.1,6.3,0,3.3,-17.11,,,,,,,
460649.7457,4276462.619,10.8,0.15,1.1,-1.81,6.8,0.32,3.3,-5.95,6,-0.12,3.6,-16.43,,,,,,,
460650.5207,4276462.358,10.9,0.14,1.2,-1.82,6.7,0.27,4.6,-5.51,6.4,-0.33,4.7,-14.54,,,,,,,
460651.295,4276462.097,9.8,0.19,1.5,-1.87,5.4,0.07,3.2,-5.8,6.9,-0.62,6.4,-16.09,,,,,,,
460652.1644,4276461.743,9.9,0.19,2.2,-1.91,5.3,0.16,2.9,-6.26,7.3,-0.67,6.1,-16.78,,,,,,,
460653.0339,4276461.389,10.6,0.18,2.2,-1.9,6,0.23,2.8,-6.47,7.5,-0.61,5.5,-18.31,,,,,,,
460653.9034,4276461.035,10.6,0.2,1.6,-1.86,5.8,0.2,2.3,-6.51,7.6,-0.56,5.5,-19,,,,,,,
460654.8115,4276460.565,11.3,0.23,1.5,-1.87,6,0.24,2.2,-6.1,7.6,-0.52,5.5,-17.11,,,,,,,
460655.7196,4276460.093,10.9,0.19,2,-1.88,6.6,0.3,2.5,-6.17,7.6,-0.61,5.8,-16.18,,,,,,,
460656.6732,4276459.678,10.9,0.18,2,-1.9,6.8,0.2,2.9,-6.19,7.7,-0.7,5.5,-16.43,,,,,,,
460657.6277,4276459.264,10.9,0.19,2.1,-1.9,6.5,0.21,2.6,-6.53,7.5,-0.66,5.9,-18.69,,,,,,,
460658.5813,4276458.849,10.8,0.21,2.3,-1.91,6.1,0.24,2.9,-6.44,7.6,-0.59,6.1,-18.44,,,,,,,
460659.5349,4276458.434,10.8,0.23,2.6,-1.91,6.4,0.23,2.8,-6.15,7.6,-0.67,6,-15.42,,,,,,,
460660.4894,4276458.02,10.8,0.22,2,-1.88,5.8,0.27,2.6,-6.38,7.7,-0.65,5.9,-17.18,,,,,,,
460661.4431,4276457.605,10.8,0.22,1.9,-1.88,5.1,0.2,2.8,-6.41,7.8,-0.67,5.9,-17.54,,,,,,,
460662.3967,4276457.19,10.9,0.23,2.1,-1.86,4.6,0.16,3,-6.22,7.9,-0.73,6,-16.69,,,,,,,
460663.3503,4276456.776,11.1,0.24,2,-1.86,4.7,0.16,2.9,-6.31,7.8,-0.69,6,-17.29,,,,,,,
460664.3048,4276456.361,11.5,0.22,2,-1.87,3.5,0.1,3.7,-6.42,7.7,-0.68,6.2,-18.36,,,,,,,
460665.2584,4276455.946,12,0.22,2.3,-1.89,3.7,0.09,3.8,-6.38,7.5,-0.74,6.1,-17.75,,,,,,,
460666.212,4276455.532,11.6,0.23,2.4,-1.91,2.9,0.1,4.2,-6.18,7.4,-0.74,5.8,-17.04,,,,,,,
460667.1665,4276455.117,11.2,0.2,2.4,-1.92,5.2,0.27,3.1,-5.73,7.5,-0.76,5.6,-14.78,,,,,,,
460668.1201,4276454.702,10.9,0.2,2.2,-1.89,6.6,0.31,2.6,-6.01,7.7,-0.78,6,-14.47,,,,,,,
460669.1711,4276454.442,10.8,0.21,2.3,-1.92,5.6,0.28,2.1,-6.34,8,-0.75,5.8,-17.45,,,,,,,
460670.223,4276454.181,10.9,0.22,2.7,-1.89,5.2,0.21,2.4,-6.48,7.8,-0.59,5.8,-17.8,,,,,,,
460671.2219,4276453.768,10.7,0.26,3.1,-1.97,5.2,0.38,2.8,-6.28,8.1,-0.58,5.9,-17.45,,,,,,,
460672.2199,4276453.355,10.5,0.24,2.3,-1.93,5.7,0.44,2.5,-5.87,8.5,-0.72,5.9,-15.16,,,,,,,
460673.2188,4276452.942,10.1,0.24,1.8,-1.9,5.4,0.18,2.8,-6.42,8.5,-0.73,5.6,-17.8,,,,,,,
460674.2325,4276452.541,11.1,0.22,2.1,-1.91,5.4,0.23,3.2,-6.4,8.3,-0.62,5.5,-18.06,,,,,,,
460675.2454,4276452.139,11.5,0.22,2.4,-1.87,5.2,0.21,3.2,-6.12,8.2,-0.7,6.1,-16.53,,,,,,,
460676.2591,4276451.738,11.6,0.22,2.4,-1.84,5.2,0.16,3.5,-6.02,8.2,-0.68,6.3,-16.16,,,,,,,
460677.1802,4276451.254,11.8,0.21,2.8,-1.89,6.2,0.22,4.4,-6.34,8.5,-0.74,6.7,-17.69,,,,,,,
460678.1013,4276450.77,10.8,0.24,3.9,-1.85,5.7,0.23,4.9,-6.15,8.6,-0.66,7,-17.38,,,,,,,
460679.0265,4276450.414,7.6,0.37,2.3,-1.84,5.9,0.23,3.8,-5.99,8.6,-0.73,7.1,-16.69,,,,,,,
460679.9508,4276450.057,13,0.19,3.7,-1.88,4.8,0.27,4.6,-6,8.8,-0.77,7.1,-15.2,,,,,,,
460680.9462,4276449.642,12.9,0.19,3.5,-1.89,6.9,0.18,4.8,-6.34,8.7,-0.73,7.5,-17.14,,,,,,,
460681.9407,4276449.226,13.5,0.19,4.7,-1.93,8.4,0.28,5,-6.49,8.8,-0.6,8.6,-17.72,,,,,,,
460682.9361,4276448.811,12.4,0.22,3.6,-1.87,7.8,0.24,4.6,-6.37,9.4,-0.67,8.9,-17.16,,,,,,,
460683.9228,4276448.389,14.4,0.18,4.2,-1.91,7.4,0.14,5.7,-6.56,9.7,-0.63,8.6,-17.87,,,,,,,
460684.9086,4276447.967,14.8,0.17,4.4,-1.89,7.7,0.12,6.5,-6.45,9.7,-0.62,8.9,-18.01,,,,,,,
460685.8952,4276447.545,14.8,0.18,4.5,-1.87,7.2,0.07,6.9,-6.17,9.8,-0.7,9,-17.86,,,,,,,
460686.9352,4276447.17,15.5,0.18,4.8,-1.92,7.5,0.06,7.9,-6.39,9.5,-0.57,9.7,-16.95,,,,,,,
460687.9761,4276446.794,15.7,0.17,4.4,-1.88,5.6,-0.07,9.7,-6.43,9.1,-0.59,9.7,-18.45,,,,,,,
460689.016,4276446.419,16.4,0.19,4.2,-1.89,5.9,-0.04,10.8,-6.29,8.9,-0.65,10.2,-17.85,,,,,,,
460689.9575,4276446.004,16.4,0.19,3.9,-1.9,7.5,0,10.7,-6.06,9.2,-0.69,10.4,-16.96,,,,,,,
460690.8989,4276445.59,16,0.17,4.1,-1.9,8.9,0.06,10.1,-6.06,9.4,-0.59,10.5,-16.71,,,,,,,
460691.7807,4276445.089,15.8,0.18,5,-1.9,8.1,0.14,9.2,-5.89,9.6,-0.71,10.5,-15.77,,,,,,,
460692.6626,4276444.588,15.4,0.22,4.9,-1.94,7.7,0.1,9.8,-6.4,9.5,-0.6,9.9,-18.04,,,,,,,
460693.5444,4276444.087,11,0.41,2.4,-1.85,5.2,0.06,9.7,-6.19,9.2,-0.53,9.6,-18.24,,,,,,,
460694.4635,4276443.723,12.5,0.39,2.9,-1.84,4.9,-0.02,8.7,-6,9.6,-0.7,9.6,-17.1,,,,,,,
460695.3816,4276443.359,14.1,0.25,3.4,-1.85,4.6,0.02,8.1,-5.99,9.9,-0.69,9,-16.27,,,,,,,
460696.3007,4276442.994,14.1,0.2,4,-1.9,6.1,0.02,7.1,-6.19,9.8,-0.64,8.9,-17.22,,,,,,,
